SiO2 Na2O Al2O3 CaO B2O3 K2O MgO Li2O BaO PbO
83.05 0.0 0.0 0.0 0.0 16.95 0.0 0.0 0.0 0.0
82.84 0.0 0.0 0.0 0.0 17.16 0.0 0.0 0.0 0.0
82.71 0.0 0.0 0.0 0.0 17.29 0.0 0.0 0.0 0.0
82.38 0.0 0.0 0.0 0.0 17.62 0.0 0.0 0.0 0.0
81.98 0.0 0.0 0.0 0.0 18.02 0.0 0.0 0.0 0.0
81.81 0.0 0.0 0.0 0.0 18.19 0.0 0.0 0.0 0.0
81.43 0.0 0.0 0.0 0.0 18.57 0.0 0.0 0.0 0.0
81.4 0.0 0.0 0.0 0.0 18.6 0.0 0.0 0.0 0.0
81.26 0.0 0.0 0.0 0.0 18.74 0.0 0.0 0.0 0.0
81.11 0.0 0.0 0.0 0.0 18.89 0.0 0.0 0.0 0.0
81.03 0.0 0.0 0.0 0.0 18.97 0.0 0.0 0.0 0.0
81.02 0.0 0.0 0.0 0.0 18.98 0.0 0.0 0.0 0.0
80.91 0.0 0.0 0.0 0.0 19.09 0.0 0.0 0.0 0.0
80.71 0.0 0.0 0.0 0.0 19.29 0.0 0.0 0.0 0.0
80.6 0.0 0.0 0.0 0.0 19.4 0.0 0.0 0.0 0.0
80.51 0.0 0.0 0.0 0.0 19.49 0.0 0.0 0.0 0.0
80.48 0.0 0.0 0.0 0.0 19.52 0.0 0.0 0.0 0.0
80.39 0.0 0.0 0.0 0.0 19.61 0.0 0.0 0.0 0.0
80.36 0.0 0.0 0.0 0.0 19.64 0.0 0.0 0.0 0.0
80.33 0.0 0.0 0.0 0.0 19.67 0.0 0.0 0.0 0.0
79.87 0.0 0.0 0.0 0.0 20.13 0.0 0.0 0.0 0.0
79.86 0.0 0.0 0.0 0.0 20.14 0.0 0.0 0.0 0.0
79.85 0.0 0.0 0.0 0.0 20.15 0.0 0.0 0.0 0.0
79.69 0.0 0.0 0.0 0.0 20.31 0.0 0.0 0.0 0.0
79.61 0.0 0.0 0.0 0.0 20.39 0.0 0.0 0.0 0.0
79.27 0.0 0.0 0.0 0.0 20.73 0.0 0.0 0.0 0.0
79.04 0.0 0.0 0.0 0.0 20.96 0.0 0.0 0.0 0.0
78.81 0.0 0.0 0.0 0.0 21.19 0.0 0.0 0.0 0.0
78.62 0.0 0.0 0.0 0.0 21.38 0.0 0.0 0.0 0.0
78.35 0.0 0.0 0.0 0.0 21.65 0.0 0.0 0.0 0.0
78.13 0.0 0.0 0.0 0.0 21.87 0.0 0.0 0.0 0.0
77.98 0.0 0.0 0.0 0.0 22.02 0.0 0.0 0.0 0.0
77.86 0.0 0.0 0.0 0.0 22.14 0.0 0.0 0.0 0.0
77.61 0.0 0.0 0.0 0.0 22.39 0.0 0.0 0.0 0.0
77.62 0.0 0.0 0.0 0.0 22.38 0.0 0.0 0.0 0.0
76.99 0.0 0.0 0.0 0.0 23.01 0.0 0.0 0.0 0.0
76.29 0.0 0.0 0.0 0.0 23.71 0.0 0.0 0.0 0.0
76.11 0.0 0.0 0.0 0.0 23.89 0.0 0.0 0.0 0.0
75.2 0.0 0.0 0.0 0.0 24.8 0.0 0.0 0.0 0.0
74.5 0.0 0.0 0.0 0.0 25.5 0.0 0.0 0.0 0.0
73.53 0.0 0.0 0.0 0.0 26.47 0.0 0.0 0.0 0.0
72.69 0.0 0.0 0.0 0.0 27.31 0.0 0.0 0.0 0.0
71.81 0.0 0.0 0.0 0.0 28.19 0.0 0.0 0.0 0.0
70.93 0.0 0.0 0.0 0.0 29.07 0.0 0.0 0.0 0.0
70.87 0.0 0.0 0.0 0.0 29.13 0.0 0.0 0.0 0.0
70.68 0.0 0.0 0.0 0.0 29.32 0.0 0.0 0.0 0.0
85.5 0.0 0.0 0.0 0.0 0.0 0.0 14.5 0.0 0.0
76.2 0.0 0.0 0.0 0.0 0.0 0.0 23.8 0.0 0.0
68.5 0.0 0.0 0.0 0.0 0.0 0.0 31.5 0.0 0.0
67.8 0.0 0.0 0.0 0.0 0.0 0.0 32.2 0.0 0.0
66.2 0.0 0.0 0.0 0.0 0.0 0.0 33.8 0.0 0.0
61.4 0.0 0.0 0.0 0.0 0.0 0.0 38.6 0.0 0.0
85.3 14.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
84.3 15.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
76.6 23.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.1 24.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.3 34.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.1 34.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.1 36.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
61.4 38.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.2 39.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
86.5 0.0 0.0 0.0 0.0 13.5 0.0 0.0 0.0 0.0
84.5 0.0 0.0 0.0 0.0 15.5 0.0 0.0 0.0 0.0
84.3 0.0 0.0 0.0 0.0 15.7 0.0 0.0 0.0 0.0
78.3 0.0 0.0 0.0 0.0 21.7 0.0 0.0 0.0 0.0
76.6 0.0 0.0 0.0 0.0 23.4 0.0 0.0 0.0 0.0
68.6 0.0 0.0 0.0 0.0 31.4 0.0 0.0 0.0 0.0
67.6 0.0 0.0 0.0 0.0 32.4 0.0 0.0 0.0 0.0
64.4 0.0 0.0 0.0 0.0 35.6 0.0 0.0 0.0 0.0
72.9 0.0 0.0 0.0 0.0 0.0 0.0 27.1 0.0 0.0
71.1 0.0 0.0 0.0 0.0 0.0 0.0 28.9 0.0 0.0
65.4 0.0 0.0 0.0 0.0 0.0 0.0 34.6 0.0 0.0
62.1 0.0 0.0 0.0 0.0 0.0 0.0 37.9 0.0 0.0
60.4 0.0 0.0 0.0 0.0 0.0 0.0 39.6 0.0 0.0
79.7 20.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.9 31.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.2 33.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62.8 37.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
82.7 0.0 0.0 0.0 0.0 17.3 0.0 0.0 0.0 0.0
76.8 0.0 0.0 0.0 0.0 23.2 0.0 0.0 0.0 0.0
72.2 0.0 0.0 0.0 0.0 27.8 0.0 0.0 0.0 0.0
68.2 0.0 0.0 0.0 0.0 31.8 0.0 0.0 0.0 0.0
72.2 0.0 0.0 0.0 0.0 0.0 0.0 27.8 0.0 0.0
62.9 0.0 0.0 0.0 0.0 0.0 0.0 37.1 0.0 0.0
54.6 0.0 0.0 0.0 0.0 0.0 0.0 45.4 0.0 0.0
85.7 14.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.2 27.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.7 30.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
62.9 37.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
58.3 41.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.21 0.0 0.0 0.0 0.0 0.0 0.0 19.72 0.0 0.0
80.06 0.0 0.0 0.0 0.0 0.0 0.0 19.73 0.0 0.0
79.93 0.0 0.0 0.0 0.0 0.0 0.0 19.72 0.0 0.0
80.01 19.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
79.86 19.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
80.19 0.0 0.0 0.0 0.0 19.5 0.0 0.0 0.0 0.0
80.01 0.0 0.0 0.0 0.0 19.5 0.0 0.0 0.0 0.0
98.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
97.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
98.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
97.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
97.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
97.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
74.1 0.0 0.0 0.0 0.0 25.9 0.0 0.0 0.0 0.0
67.4 0.0 0.0 0.0 0.0 32.6 0.0 0.0 0.0 0.0
92.2 7.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
84.9 15.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.8 30.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
55.8 44.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
92.4 0.0 0.0 0.0 0.0 7.6 0.0 0.0 0.0 0.0
69.6 0.0 0.0 0.0 0.0 30.4 0.0 0.0 0.0 0.0
58.3 0.0 0.0 0.0 0.0 41.7 0.0 0.0 0.0 0.0
81.99 18.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0
74.99 25.0 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0
64.24 35.75 0.0 0.0 0.0 0.01 0.0 0.0 0.0 0.0
56.72 43.26 0.0 0.0 0.0 0.02 0.0 0.0 0.0 0.0
75.14 0.25 0.0 0.0 0.0 0.0 0.0 24.61 0.0 0.0
76.39 0.24 0.0 0.0 0.0 23.24 0.0 0.11 0.0 0.0
75.38 24.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
89.7 0.0 0.0 0.0 0.0 0.0 0.0 10.3 0.0 0.0
74.5 0.0 0.0 0.0 0.0 0.0 0.0 25.5 0.0 0.0
57.0 0.0 0.0 0.0 0.0 0.0 0.0 43.0 0.0 0.0
57.2 0.0 0.0 0.0 0.0 0.0 0.0 42.8 0.0 0.0
60.78 0.0 0.0 0.0 0.0 39.22 0.0 0.0 0.0 0.0
88.9 0.0 0.0 0.0 0.0 0.0 0.0 11.1 0.0 0.0
88.88 0.0 0.0 0.0 0.0 11.12 0.0 0.0 0.0 0.0
71.87 13.36 0.46 9.17 0.0 0.0 5.13 0.0 0.0 0.0
80.97 4.3 2.13 0.88 9.35 0.0 0.78 0.0 0.76 0.0
80.73 3.98 2.42 1.98 7.55 0.0 1.84 0.0 0.8 0.0
81.08 5.5 2.13 1.65 7.13 0.0 1.55 0.0 0.8 0.0
81.35 5.45 1.5 1.64 7.06 0.0 1.52 0.0 0.8 0.0
80.35 4.96 2.11 2.63 5.39 0.0 2.58 0.0 1.12 0.0
79.46 5.2 2.08 3.26 4.45 0.0 3.17 0.0 0.0 0.0
80.31 5.45 2.11 2.63 5.74 0.0 2.43 0.0 0.8 0.0
83.73 5.48 2.2 0.0 4.69 0.0 0.0 0.0 3.17 0.0
79.52 5.27 2.11 3.3 4.51 0.0 3.21 0.0 0.8 0.0
80.09 5.24 2.1 3.28 4.49 0.0 3.19 0.0 0.99 0.0
81.11 5.31 2.13 2.65 3.66 0.0 2.62 0.0 1.81 0.0
79.12 5.27 3.03 3.31 4.52 0.0 3.21 0.0 1.0 0.0
81.81 5.35 2.15 2.68 2.25 0.0 2.64 0.0 2.49 0.0
77.21 5.98 5.46 3.19 4.53 0.0 3.07 0.0 0.0 0.0
82.35 5.39 2.16 2.69 0.9 0.0 2.66 0.0 3.12 0.0
78.43 5.34 2.14 3.33 4.57 0.0 3.25 0.0 2.23 0.0
77.27 5.41 2.17 3.37 4.63 0.0 3.29 0.0 3.13 0.0
70.63 2.1 8.96 2.91 9.38 0.0 2.91 0.0 0.84 0.0
71.13 2.64 9.03 2.93 9.44 0.0 2.93 0.0 1.8 0.0
70.46 4.2 8.94 2.9 9.35 0.0 2.9 0.0 1.14 0.0
71.31 4.66 6.29 2.63 9.5 0.0 2.7 0.0 0.83 0.0
74.93 5.14 6.24 2.49 5.3 0.0 2.84 0.0 0.62 0.0
73.64 5.63 6.22 4.18 4.38 0.0 4.41 0.0 1.44 0.0
73.23 5.6 6.19 4.73 4.08 0.0 4.85 0.0 1.23 0.0
51.48 0.0 7.13 0.0 0.0 0.0 31.6 0.0 0.0 9.78
63.95 0.0 3.92 0.0 6.32 0.0 11.91 1.34 0.0 12.55
50.34 0.0 7.6 0.0 0.55 0.0 24.04 1.29 5.06 8.69
55.77 0.0 9.09 0.0 0.0 0.0 24.77 2.38 0.0 7.99
50.5 0.0 10.05 0.0 0.0 0.4 28.23 0.0 0.0 10.2
60.84 0.0 5.37 6.51 2.1 0.0 9.07 1.22 11.92 0.0
50.72 0.0 11.21 2.71 5.47 0.81 14.17 0.0 13.66 0.0
86.33 2.99 1.81 0.0 8.87 0.0 0.0 0.0 0.0 0.0
77.7 9.56 0.73 0.0 0.0 4.71 0.0 0.0 0.0 7.3
70.33 12.48 1.75 7.43 0.0 0.63 7.38 0.0 0.0 0.0
72.0 16.25 0.58 5.28 0.0 0.0 5.88 0.0 0.0 0.0
71.77 12.04 1.2 4.57 2.28 3.44 4.55 0.0 0.0 0.0
72.54 14.35 0.58 6.34 0.0 0.31 5.88 0.0 0.0 0.0
75.07 5.19 1.58 0.0 0.0 7.69 0.0 0.0 0.0 10.46
68.81 7.41 1.5 4.09 0.0 6.5 3.8 0.0 0.0 7.89
72.11 13.94 0.87 6.06 0.59 0.18 6.05 0.0 0.0 0.0
65.6 13.56 10.78 0.0 0.0 2.06 6.41 0.0 0.0 0.0
62.2 1.6 10.96 7.41 3.92 0.0 13.86 0.0 0.0 0.0
68.63 1.07 11.09 9.49 4.78 4.94 0.0 0.0 0.0 0.0
61.04 0.0 10.1 11.47 3.69 0.0 11.17 0.0 2.52 0.0
60.04 7.09 0.0 0.0 0.0 11.2 0.0 5.89 0.0 15.77
79.58 4.06 1.23 0.0 13.55 1.33 0.0 0.0 0.0 0.0
80.67 7.16 0.94 0.66 0.0 2.74 0.0 0.0 0.0 7.72
70.97 4.1 1.87 0.0 21.03 2.02 0.0 0.0 0.0 0.0
71.05 6.08 1.23 0.0 21.64 0.0 0.0 0.0 0.0 0.0
72.33 1.03 1.88 0.0 16.52 6.1 0.0 2.13 0.0 0.0
62.64 0.37 7.53 0.0 16.55 0.0 0.0 0.0 12.52 0.0
74.78 0.5 0.61 0.0 22.4 0.66 0.0 1.04 0.0 0.0
84.18 3.98 1.21 0.0 10.63 0.0 0.0 0.0 0.0 0.0
81.59 5.4 3.28 0.0 7.98 0.26 0.0 0.84 0.0 0.0
79.55 4.17 0.63 0.0 13.91 0.0 0.0 0.0 0.0 1.73
81.28 3.03 1.23 0.0 13.49 0.66 0.0 0.0 0.0 0.0
76.35 7.19 3.75 1.13 10.07 0.67 0.0 0.0 0.83 0.0
97.1 0.0 0.3 0.0 2.6 0.0 0.0 0.0 0.0 0.0
99.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
63.21 1.76 5.73 0.0 16.1 0.0 0.0 5.9 3.14 1.43
71.88 3.73 1.51 1.37 0.0 8.19 0.0 0.0 2.52 7.95
73.29 9.6 0.0 0.11 10.48 5.7 0.0 0.0 0.37 0.0
74.11 9.3 0.0 0.0 10.58 4.76 0.0 0.0 1.25 0.0
69.95 4.53 0.92 0.0 0.0 5.45 0.0 0.0 0.0 19.11
68.73 7.17 3.11 0.0 20.99 0.0 0.0 0.0 0.0 0.0
66.05 3.54 0.18 0.0 0.0 6.17 0.0 3.19 0.0 20.86
73.19 0.0 0.0 0.0 0.0 7.94 0.0 0.0 0.0 18.86
70.46 5.02 2.44 0.0 10.73 3.96 0.0 6.25 0.0 0.0
80.79 6.18 3.13 1.14 6.42 0.68 0.0 0.0 1.66 0.0
78.71 6.14 3.73 1.13 9.12 0.34 0.0 0.0 0.82 0.0
65.23 7.78 2.36 15.05 4.76 0.32 4.49 0.0 0.0 0.0
56.05 0.0 8.56 19.46 8.96 0.0 6.96 0.0 0.0 0.0
71.39 13.45 1.17 9.56 0.0 0.0 4.43 0.0 0.0 0.0
99.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
69.62 2.08 5.04 0.0 16.63 2.04 0.0 1.29 1.26 0.0
62.25 1.0 11.0 8.89 4.48 0.0 12.37 0.0 0.0 0.0
82.59 4.0 1.82 0.0 11.58 0.0 0.0 0.0 0.0 0.0
76.08 6.15 4.35 1.13 10.94 1.35 0.0 0.0 0.0 0.0
60.94 18.46 2.24 6.8 2.19 0.8 7.57 0.0 0.99 0.0
83.38 3.8 1.33 0.0 11.23 0.26 0.0 0.0 0.0 0.0
99.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
68.94 0.0 15.0 0.0 0.0 0.0 15.81 0.0 0.0 0.0
99.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
99.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.9 0.0 16.7 0.0 0.0 0.0 0.0 16.4 0.0 0.0
75.2 0.0 12.5 0.0 0.0 0.0 0.0 12.3 0.0 0.0
80.2 0.0 10.0 0.0 0.0 0.0 0.0 9.8 0.0 0.0
85.8 0.0 7.2 0.0 0.0 0.0 0.0 7.0 0.0 0.0
93.41 0.0 0.3 0.0 0.0 0.0 0.0 0.0 6.29 0.0
77.03 0.6 0.0 0.0 0.0 8.73 0.0 0.0 0.0 13.64
66.1 33.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.08 32.82 3.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
60.34 30.75 8.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0
57.03 28.88 14.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0
53.23 27.95 18.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0
52.35 24.98 22.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.26 25.05 24.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0
78.26 17.39 4.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0
72.73 18.18 9.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0
66.67 19.05 14.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0
57.14 20.41 22.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0
75.86 4.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.98
74.91 14.34 0.0 6.34 0.0 0.0 4.41 0.0 0.0 0.0
73.29 20.16 0.0 2.12 0.0 0.0 4.43 0.0 0.0 0.0
73.13 18.21 0.0 4.24 0.0 0.0 4.42 0.0 0.0 0.0
72.99 16.26 0.0 6.34 0.0 0.0 4.41 0.0 0.0 0.0
71.21 20.13 0.0 4.24 0.0 0.0 4.42 0.0 0.0 0.0
76.48 9.27 0.0 0.0 0.0 0.0 14.25 0.0 0.0 0.0
74.46 9.26 0.0 2.05 0.0 0.0 14.23 0.0 0.0 0.0
72.75 12.99 0.0 0.0 0.0 0.0 14.26 0.0 0.0 0.0
72.6 11.11 0.0 2.05 0.0 0.0 14.24 0.0 0.0 0.0
72.46 9.24 0.0 4.09 0.0 0.0 14.21 0.0 0.0 0.0
70.73 12.97 0.0 2.05 0.0 0.0 14.25 0.0 0.0 0.0
70.59 11.1 0.0 4.09 0.0 0.0 14.22 0.0 0.0 0.0
70.46 9.23 0.0 6.12 0.0 0.0 14.19 0.0 0.0 0.0
70.37 14.85 0.0 0.51 0.0 0.0 14.27 0.0 0.0 0.0
70.19 5.52 0.0 10.16 0.0 0.0 14.13 0.0 0.0 0.0
69.0 16.72 0.0 0.0 0.0 0.0 14.28 0.0 0.0 0.0
68.46 9.22 0.0 8.15 0.0 0.0 14.17 0.0 0.0 0.0
66.99 16.7 0.0 2.05 0.0 0.0 14.26 0.0 0.0 0.0
66.72 12.94 0.0 6.13 0.0 0.0 14.21 0.0 0.0 0.0
66.21 5.5 0.0 14.19 0.0 0.0 14.1 0.0 0.0 0.0
65.29 20.44 0.0 0.0 0.0 0.0 14.27 0.0 0.0 0.0
64.98 16.68 0.0 4.1 0.0 0.0 14.24 0.0 0.0 0.0
64.73 12.92 0.0 8.16 0.0 0.0 14.19 0.0 0.0 0.0
63.23 20.44 0.0 2.05 0.0 0.0 14.28 0.0 0.0 0.0
62.99 16.65 0.0 6.14 0.0 0.0 14.22 0.0 0.0 0.0
62.74 12.9 0.0 10.19 0.0 0.0 14.17 0.0 0.0 0.0
61.23 20.41 0.0 4.1 0.0 0.0 14.26 0.0 0.0 0.0
61.0 16.63 0.0 8.17 0.0 0.0 14.2 0.0 0.0 0.0
71.06 18.18 0.0 6.35 0.0 0.0 4.41 0.0 0.0 0.0
69.34 23.05 0.0 3.18 0.0 0.0 4.43 0.0 0.0 0.0
69.19 21.09 0.0 5.3 0.0 0.0 4.42 0.0 0.0 0.0
67.2 22.03 0.0 6.35 0.0 0.0 4.42 0.0 0.0 0.0
75.56 17.13 0.0 0.0 0.0 0.0 7.31 0.0 0.0 0.0
75.42 15.29 0.0 1.99 0.0 0.0 7.3 0.0 0.0 0.0
73.74 18.94 0.0 0.0 0.0 0.0 7.32 0.0 0.0 0.0
73.6 17.1 0.0 2.0 0.0 0.0 7.3 0.0 0.0 0.0
73.46 15.27 0.0 3.98 0.0 0.0 7.29 0.0 0.0 0.0
73.32 13.44 0.0 5.96 0.0 0.0 7.28 0.0 0.0 0.0
69.86 19.55 0.0 0.0 0.0 0.0 10.59 0.0 0.0 0.0
71.77 18.92 0.0 2.0 0.0 0.0 7.31 0.0 0.0 0.0
71.64 17.08 0.0 3.99 0.0 0.0 7.29 0.0 0.0 0.0
71.5 15.25 0.0 5.97 0.0 0.0 7.28 0.0 0.0 0.0
70.58 5.63 0.0 16.58 0.0 0.0 7.21 0.0 0.0 0.0
70.09 22.59 0.0 0.0 0.0 0.0 7.32 0.0 0.0 0.0
69.95 20.74 0.0 2.0 0.0 0.0 7.31 0.0 0.0 0.0
69.82 18.89 0.0 3.99 0.0 0.0 7.3 0.0 0.0 0.0
69.69 17.06 0.0 5.97 0.0 0.0 7.28 0.0 0.0 0.0
69.56 15.23 0.0 7.94 0.0 0.0 7.27 0.0 0.0 0.0
68.97 11.3 0.0 12.49 0.0 0.0 7.24 0.0 0.0 0.0
68.26 24.41 0.0 0.0 0.0 0.0 7.33 0.0 0.0 0.0
68.12 22.56 0.0 2.0 0.0 0.0 7.32 0.0 0.0 0.0
68.0 20.71 0.0 3.99 0.0 0.0 7.3 0.0 0.0 0.0
67.75 17.03 0.0 7.95 0.0 0.0 7.27 0.0 0.0 0.0
66.97 20.69 0.0 5.04 0.0 0.0 7.3 0.0 0.0 0.0
66.8 9.39 0.0 16.6 0.0 0.0 7.21 0.0 0.0 0.0
66.43 26.24 0.0 0.0 0.0 0.0 7.33 0.0 0.0 0.0
66.3 24.38 0.0 2.0 0.0 0.0 7.32 0.0 0.0 0.0
66.17 22.53 0.0 3.99 0.0 0.0 7.31 0.0 0.0 0.0
66.05 20.68 0.0 5.98 0.0 0.0 7.29 0.0 0.0 0.0
64.48 26.2 0.0 2.0 0.0 0.0 7.32 0.0 0.0 0.0
64.22 22.5 0.0 5.98 0.0 0.0 7.3 0.0 0.0 0.0
64.11 20.65 0.0 7.96 0.0 0.0 7.28 0.0 0.0 0.0
62.41 24.31 0.0 5.98 0.0 0.0 7.3 0.0 0.0 0.0
62.28 22.47 0.0 7.96 0.0 0.0 7.29 0.0 0.0 0.0
72.93 8.78 0.0 12.94 0.0 5.11 0.0 0.0 0.0 0.0
66.71 3.07 0.0 0.0 0.0 6.07 0.0 3.19 0.0 20.95
60.86 0.0 9.44 11.44 4.61 0.0 11.14 0.0 2.51 0.0
63.38 0.0 11.13 12.72 0.0 0.0 12.76 0.0 0.0 0.0
77.2 6.62 4.58 1.02 9.12 0.54 0.0 0.0 0.91 0.0
74.06 1.02 1.87 0.0 15.52 5.4 0.0 2.12 0.0 0.0
84.15 4.26 7.76 0.39 0.0 2.69 0.08 0.0 0.0 0.0
63.64 0.0 9.09 0.0 0.0 0.0 0.0 27.27 0.0 0.0
59.09 0.0 9.09 0.0 0.0 0.0 0.0 31.82 0.0 0.0
54.55 0.0 9.09 0.0 0.0 0.0 0.0 36.36 0.0 0.0
55.58 0.0 0.0 0.0 16.67 27.75 0.0 0.0 0.0 0.0
55.58 3.33 0.0 0.0 16.67 24.42 0.0 0.0 0.0 0.0
55.58 6.67 0.0 0.0 16.67 21.08 0.0 0.0 0.0 0.0
55.58 10.0 0.0 0.0 16.67 17.75 0.0 0.0 0.0 0.0
55.58 13.83 0.0 0.0 16.67 13.92 0.0 0.0 0.0 0.0
55.58 17.5 0.0 0.0 16.67 10.25 0.0 0.0 0.0 0.0
55.58 20.83 0.0 0.0 16.67 6.92 0.0 0.0 0.0 0.0
55.58 24.17 0.0 0.0 16.67 3.58 0.0 0.0 0.0 0.0
55.58 27.75 0.0 0.0 16.67 0.0 0.0 0.0 0.0 0.0
55.0 0.0 0.0 0.0 20.0 25.0 0.0 0.0 0.0 0.0
55.0 2.5 0.0 0.0 20.0 22.5 0.0 0.0 0.0 0.0
55.0 5.0 0.0 0.0 20.0 20.0 0.0 0.0 0.0 0.0
55.0 7.5 0.0 0.0 20.0 17.5 0.0 0.0 0.0 0.0
55.0 10.0 0.0 0.0 20.0 15.0 0.0 0.0 0.0 0.0
57.14 14.29 0.0 0.0 19.05 9.52 0.0 0.0 0.0 0.0
55.0 20.0 0.0 0.0 20.0 5.0 0.0 0.0 0.0 0.0
60.0 2.0 0.0 0.0 20.0 18.0 0.0 0.0 0.0 0.0
60.0 5.0 0.0 0.0 20.0 15.0 0.0 0.0 0.0 0.0
60.0 7.5 0.0 0.0 20.0 12.5 0.0 0.0 0.0 0.0
60.0 10.0 0.0 0.0 20.0 10.0 0.0 0.0 0.0 0.0
60.0 12.5 0.0 0.0 20.0 7.5 0.0 0.0 0.0 0.0
60.0 15.0 0.0 0.0 20.0 5.0 0.0 0.0 0.0 0.0
60.0 17.5 0.0 0.0 20.0 2.5 0.0 0.0 0.0 0.0
63.0 0.0 0.0 0.0 20.0 17.0 0.0 0.0 0.0 0.0
63.0 2.0 0.0 0.0 20.0 15.0 0.0 0.0 0.0 0.0
63.0 4.0 0.0 0.0 20.0 13.0 0.0 0.0 0.0 0.0
63.0 6.0 0.0 0.0 20.0 11.0 0.0 0.0 0.0 0.0
63.0 8.5 0.0 0.0 20.0 8.5 0.0 0.0 0.0 0.0
63.0 12.0 0.0 0.0 20.0 5.0 0.0 0.0 0.0 0.0
63.0 17.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0
65.0 0.0 0.0 0.0 20.0 15.0 0.0 0.0 0.0 0.0
65.0 2.5 0.0 0.0 20.0 12.5 0.0 0.0 0.0 0.0
65.0 5.0 0.0 0.0 20.0 10.0 0.0 0.0 0.0 0.0
65.0 7.5 0.0 0.0 20.0 7.5 0.0 0.0 0.0 0.0
65.0 10.0 0.0 0.0 20.0 5.0 0.0 0.0 0.0 0.0
67.0 0.0 0.0 0.0 20.0 13.0 0.0 0.0 0.0 0.0
67.0 2.0 0.0 0.0 20.0 11.0 0.0 0.0 0.0 0.0
67.0 4.0 0.0 0.0 20.0 9.0 0.0 0.0 0.0 0.0
67.0 6.0 0.0 0.0 20.0 7.0 0.0 0.0 0.0 0.0
67.0 8.0 0.0 0.0 20.0 5.0 0.0 0.0 0.0 0.0
67.0 13.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0
69.0 0.0 0.0 0.0 20.0 11.0 0.0 0.0 0.0 0.0
69.0 2.0 0.0 0.0 20.0 9.0 0.0 0.0 0.0 0.0
