SiO2 Al2O3 Na2O CaO MgO B2O3 Li2O GeO2 P2O5 K2O "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
70.38 4.46 10.4 0.06 0.19 14.12 0.0 0.0 0.0 0.39 72.0 2.35
70.06 4.88 11.06 0.0 0.63 13.0 0.0 0.0 0.0 0.37 74.0 2.37
71.38 4.46 10.62 0.25 0.0 12.12 0.64 0.0 0.0 0.53 75.0 2.38
70.25 4.88 11.06 0.0 0.43 13.0 0.0 0.0 0.0 0.37 73.0 2.37
69.75 4.88 11.07 0.08 0.35 13.0 0.0 0.0 0.5 0.37 73.0 2.37
70.7 4.88 11.06 0.0 0.0 12.99 0.0 0.0 0.0 0.37 73.0 2.37
67.38 4.46 9.26 0.06 0.19 17.12 1.04 0.0 0.0 0.49 69.0 2.33
69.18 12.35 0.0 9.46 1.65 5.72 0.0 0.0 0.0 0.0 78.0 2.46
69.95 11.65 0.0 9.42 1.64 5.69 0.0 0.0 0.0 0.0 79.0 2.46
69.24 12.37 0.0 7.1 3.29 5.72 0.0 0.0 0.0 0.0 78.0 2.47
69.03 12.33 0.0 9.44 1.64 5.7 0.0 0.0 0.0 0.0 78.0 2.46
69.36 12.41 0.0 10.69 0.0 5.93 0.0 0.0 0.0 0.0 76.0 2.47
69.54 12.81 0.0 9.56 0.0 5.58 0.0 0.0 0.0 0.0 76.0 2.47
68.32 12.54 0.0 9.36 3.25 5.37 0.0 0.0 0.0 0.0 79.0 2.46
68.77 12.38 0.0 8.41 2.47 5.73 0.0 0.0 0.0 0.0 78.0 2.48
69.43 12.4 0.0 8.3 1.65 5.73 0.0 0.0 0.0 0.0 76.0 2.47
70.13 12.1 0.0 9.51 0.0 5.75 0.0 0.0 0.0 0.0 76.0 2.46
71.67 11.34 0.0 8.43 2.96 3.34 0.0 0.0 0.0 0.0 81.4 2.476
66.32 12.76 12.89 0.48 2.84 3.64 0.0 0.0 0.0 0.95 70.0212 2.414
67.29 12.03 12.93 0.49 2.77 3.44 0.0 0.0 0.0 0.94 70.1799 2.415
66.33 12.73 14.12 0.04 1.79 3.54 0.0 0.0 0.0 0.01 69.5727 2.432
66.82 12.59 14.47 0.05 2.45 3.51 0.0 0.0 0.0 0.01 69.621 2.412
67.0 12.69 13.91 0.03 2.21 3.98 0.0 0.0 0.0 0.01 70.1937 2.405
67.25 12.67 13.97 0.06 1.83 4.1 0.0 0.0 0.0 0.01 68.2617 2.405
66.96 12.63 13.84 0.04 2.47 3.96 0.0 0.0 0.0 0.01 69.5934 2.402
67.11 12.57 13.64 0.04 2.42 4.12 0.0 0.0 0.0 0.01 69.1449 2.399
71.66 11.34 0.0 8.43 2.96 3.34 0.0 0.0 0.0 0.0 81.4 2.476
72.42 11.07 0.0 7.38 3.54 3.06 0.0 0.0 0.0 0.0 81.0 2.471
63.97 14.49 14.39 0.05 0.0 7.0 0.0 0.0 0.0 0.0 64.0 2.376
64.03 12.51 12.41 0.04 0.0 10.91 0.0 0.0 0.0 0.0 60.6 2.353
64.03 12.01 11.91 0.04 0.0 11.91 0.0 0.0 0.0 0.0 59.6 2.326
61.78 12.89 13.89 0.0 0.0 10.29 0.0 0.0 0.0 1.03 62.7 2.358
63.22 11.39 13.39 0.0 0.0 9.89 0.0 0.0 1.0 0.99 63.6 2.356
61.14 15.96 0.0 2.81 1.07 6.92 0.0 0.0 9.95 0.0 64.18 2.311
66.63 15.9 0.0 4.06 1.56 2.86 0.0 0.0 6.84 0.0 73.27 2.385
70.52 13.76 0.0 3.68 2.06 1.85 0.0 0.0 6.71 0.0 73.88 2.354
65.7 3.96 0.0 0.0 0.0 14.88 0.0 0.0 15.4 0.0 67.37 2.299
67.85 9.95 3.97 1.05 6.29 0.0 7.82 0.0 0.0 2.97 81.69 2.433
65.18 7.83 9.42 0.69 1.58 3.92 8.54 0.0 0.0 1.24 82.19 2.485
65.93 10.99 8.99 1.75 1.0 0.0 9.99 0.0 0.0 0.25 83.01 2.474
66.06 8.13 9.97 0.0 0.0 0.0 13.03 0.0 0.0 0.0 83.39 2.501
66.28 9.43 11.65 0.14 2.99 0.0 6.51 0.0 0.0 1.25 80.15 2.487
67.18 10.12 10.86 1.82 1.08 0.0 7.66 0.0 0.0 0.27 80.4 2.471
66.42 9.39 11.57 3.55 0.05 0.0 6.39 0.0 0.0 1.23 80.68 2.499
65.27 10.68 11.2 1.86 1.69 0.0 7.91 0.0 0.0 0.26 81.76 2.487
65.5 12.0 4.0 0.0 2.0 0.0 16.0 0.0 0.0 0.0 83.4 2.43
69.0 8.0 5.0 0.0 3.0 0.0 15.0 0.0 0.0 0.0 82.4 2.45
72.0 6.0 2.0 0.0 2.0 0.0 16.0 0.0 0.0 0.0 84.4 2.43
70.0 6.0 3.0 0.5 2.5 0.0 16.0 0.0 0.0 0.0 85.5 2.45
70.0 6.0 3.0 0.0 3.0 0.0 16.0 0.0 0.0 0.0 82.9 2.44
66.2 12.8 0.0 7.6 4.2 6.3 0.0 0.0 0.0 0.0 78.4 2.528
65.9 12.7 0.0 7.6 4.7 6.3 0.0 0.0 0.0 0.0 79.0 2.527
63.9 6.88 13.05 10.22 3.13 0.0 0.0 0.0 0.0 2.39 56.8 2.251
61.58 9.32 0.0 13.25 15.34 0.0 0.0 0.0 0.0 0.32 86.7 2.622
60.66 9.54 0.24 14.03 15.08 0.0 0.0 0.0 0.0 0.16 87.1 2.628
61.42 9.77 0.03 12.66 15.04 0.0 0.0 0.0 0.0 0.0 87.4 2.627
64.03 13.51 13.41 0.05 1.0 7.9 0.0 0.0 0.0 0.0 64.4 2.369
64.0 12.1 13.1 0.0 0.0 9.7 0.0 0.0 0.0 0.97 62.2 2.35
66.0 10.0 14.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 76.9 2.45
64.0 8.0 11.5 0.0 9.2 0.0 5.8 0.0 0.0 0.0 83.7 2.5
68.17 7.51 9.41 4.0 6.51 0.0 0.1 0.0 0.0 2.2 78.8 2.51
66.5 7.7 8.7 4.0 7.5 0.0 0.6 0.0 0.0 2.2 81.0 2.53
66.8 7.7 8.7 4.5 7.0 0.0 0.6 0.0 0.0 2.2 79.8 2.52
63.98 12.48 12.42 0.0 0.0 10.0 0.0 0.0 0.0 1.0 75.0 2.35
65.5 6.0 5.0 5.0 11.0 0.0 0.0 0.0 0.0 5.0 78.4 2.55
60.25 3.72 12.86 5.24 0.0 16.26 0.0 0.0 0.0 0.0 79.5 2.5
42.41 0.0 14.97 0.0 0.0 42.41 0.0 0.0 0.0 0.0 57.1 2.31
73.91 0.0 9.99 0.0 0.0 15.98 0.0 0.0 0.0 0.0 78.8 2.45
81.35 1.3 4.89 0.0 0.0 11.78 0.0 0.0 0.0 0.5 61.9 2.22
72.5 2.0 0.7 0.0 0.0 18.97 0.8 0.0 0.0 4.89 63.5 2.26
52.6 0.0 26.8 0.0 0.0 20.6 0.0 0.0 0.0 0.0 80.3 2.545
51.15 0.0 28.69 0.0 0.0 20.16 0.0 0.0 0.0 0.0 74.7 2.541
58.0 0.0 29.1 0.0 0.0 12.9 0.0 0.0 0.0 0.0 72.8 2.538
74.0 0.0 16.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 80.5 2.453
74.87 1.49 13.28 10.33 0.0 0.0 0.0 0.0 0.0 0.0 71.9 2.465
74.05 1.52 13.51 9.89 1.0 0.0 0.0 0.0 0.0 0.0 72.5 2.475
73.01 1.48 13.31 10.29 1.88 0.0 0.0 0.0 0.0 0.0 72.5 2.48
72.2 1.52 12.88 10.4 2.98 0.0 0.0 0.0 0.0 0.0 73.3 2.485
70.67 1.52 13.43 10.39 3.82 0.0 0.0 0.0 0.0 0.0 73.6 2.496
69.65 1.51 13.76 10.23 4.82 0.0 0.0 0.0 0.0 0.0 74.0 2.504
68.93 1.54 13.34 10.33 5.8 0.0 0.0 0.0 0.0 0.0 74.0 2.513
68.06 1.45 13.29 10.39 6.76 0.0 0.0 0.0 0.0 0.0 75.6 2.52
75.58 1.45 12.81 7.24 2.89 0.0 0.0 0.0 0.0 0.0 71.8 2.445
73.84 1.49 13.58 8.25 2.83 0.0 0.0 0.0 0.0 0.0 72.0 2.462
73.11 1.54 13.09 9.31 2.88 0.0 0.0 0.0 0.0 0.0 72.7 2.474
71.0 1.51 13.06 11.43 2.96 0.0 0.0 0.0 0.0 0.0 74.0 2.504
70.19 1.49 13.15 12.27 2.87 0.0 0.0 0.0 0.0 0.0 73.8 2.508
68.99 1.52 13.24 13.34 2.87 0.0 0.0 0.0 0.0 0.0 74.9 2.529
68.03 1.48 13.23 14.34 2.87 0.0 0.0 0.0 0.0 0.0 75.6 2.542
72.08 1.26 13.5 12.13 1.0 0.0 0.0 0.0 0.0 0.0 73.7 2.502
73.04 1.17 12.91 6.19 6.66 0.0 0.0 0.0 0.0 0.0 72.8 2.457
72.6 1.22 13.13 4.12 8.89 0.0 0.0 0.0 0.0 0.0 71.4 2.446
72.12 1.26 13.53 2.03 11.01 0.0 0.0 0.0 0.0 0.0 70.7 2.433
69.0 14.0 0.0 0.0 10.0 2.0 2.0 0.0 0.0 3.0 83.2 2.41
77.0 7.0 0.0 0.0 13.0 0.0 3.0 0.0 0.0 0.0 86.6 2.4
73.49 12.96 0.0 8.62 4.0 0.93 0.0 0.0 0.0 0.0 87.0 2.47
73.72 13.0 0.0 8.65 4.01 0.0 0.0 0.0 0.0 0.0 86.3 2.47
73.79 13.01 0.0 8.66 4.01 0.0 0.0 0.0 0.0 0.0 85.8 2.45
68.56 11.81 0.0 11.53 7.07 0.91 0.0 0.0 0.0 0.0 87.6 2.52
69.21 12.24 0.0 10.27 7.14 0.0 0.0 0.0 0.0 0.0 89.0 2.54
61.6 12.1 0.0 11.0 15.3 0.0 0.0 0.0 0.0 0.0 95.3 2.6
50.31 11.86 0.0 18.33 19.5 0.0 0.0 0.0 0.0 0.0 101.9 2.75
58.45 11.88 0.0 8.64 21.03 0.0 0.0 0.0 0.0 0.0 97.6 2.64
44.81 9.39 0.0 30.95 14.85 0.0 0.0 0.0 0.0 0.0 101.7 2.85
55.89 11.76 0.0 8.55 23.8 0.0 0.0 0.0 0.0 0.0 100.1 2.66
41.16 12.13 0.0 37.5 9.21 0.0 0.0 0.0 0.0 0.0 100.4 2.87
45.64 10.76 0.0 31.51 12.09 0.0 0.0 0.0 0.0 0.0 99.7 2.82
54.5 11.89 0.0 12.43 20.31 0.87 0.0 0.0 0.0 0.0 98.7 2.67
55.59 12.14 0.0 11.58 19.18 0.0 0.0 0.0 0.0 0.0 97.6 2.71
68.29 10.55 0.0 8.13 2.51 9.95 0.0 0.0 0.0 0.0 73.83 2.38
68.09 10.55 0.0 9.14 1.71 9.94 0.0 0.0 0.0 0.0 73.14 2.388
67.95 10.49 0.0 8.09 3.0 9.9 0.0 0.0 0.0 0.0 73.83 2.385
67.91 10.44 0.0 9.05 2.19 9.84 0.0 0.0 0.0 0.0 73.83 2.393
66.32 12.22 0.0 8.33 13.13 0.0 0.0 0.0 0.0 0.0 94.1 2.54
64.16 12.2 0.0 10.53 13.11 0.0 0.0 0.0 0.0 0.0 92.7 2.56
67.07 11.56 0.0 8.29 13.08 0.0 0.0 0.0 0.0 0.0 91.4 2.53
64.91 11.54 0.0 10.49 13.06 0.0 0.0 0.0 0.0 0.0 92.1 2.56
61.91 10.17 0.0 13.7 14.22 0.0 0.0 0.0 0.0 0.0 92.7 2.6
71.28 14.42 0.0 3.99 10.31 0.0 0.0 0.0 0.0 0.0 91.0 2.47
66.33 12.29 0.0 10.5 10.88 0.0 0.0 0.0 0.0 0.0 90.9 2.55
66.9 12.51 0.0 7.96 11.08 0.0 0.0 0.0 0.0 0.0 91.6 2.57
66.76 12.3 0.0 8.38 11.66 0.9 0.0 0.0 0.0 0.0 90.4 2.52
66.8 12.5 0.0 7.95 10.28 0.0 0.0 0.0 0.0 0.0 89.7 2.59
52.62 14.51 0.0 12.53 20.34 0.0 0.0 0.0 0.0 0.0 101.1 2.7
65.27 15.76 0.0 8.6 10.37 0.0 0.0 0.0 0.0 0.0 93.3 2.55
53.47 15.15 0.0 9.92 21.46 0.0 0.0 0.0 0.0 0.0 101.3 2.68
65.71 15.87 0.0 10.39 8.03 0.0 0.0 0.0 0.0 0.0 92.2 2.54
68.74 15.7 0.0 2.85 12.71 0.0 0.0 0.0 0.0 0.0 93.3 2.5
58.65 18.85 0.0 3.43 19.07 0.0 0.0 0.0 0.0 0.0 100.8 2.6
51.96 18.37 0.0 3.34 26.33 0.0 0.0 0.0 0.0 0.0 105.7 2.68
67.71 12.94 0.0 9.41 3.27 5.68 0.0 0.0 0.0 0.0 79.0 2.47
68.92 13.18 0.0 9.6 0.17 5.8 0.0 0.0 0.0 0.0 77.0 2.47
69.03 12.34 0.0 9.44 1.64 5.7 0.0 0.0 0.0 0.0 78.0 2.46
69.55 12.44 0.0 8.32 1.65 5.75 0.0 0.0 0.0 0.0 77.0 2.47
69.3 12.38 0.0 8.89 1.65 5.72 0.0 0.0 0.0 0.0 78.0 2.47
68.81 12.4 0.0 8.3 2.47 5.73 0.0 0.0 0.0 0.0 78.0 2.48
69.42 12.4 0.0 8.31 1.65 5.73 0.0 0.0 0.0 0.0 76.0 2.47
69.79 11.72 0.0 9.47 0.82 5.72 0.0 0.0 0.0 0.0 76.0 2.47
63.63 8.82 16.59 0.0 4.78 4.61 0.0 0.0 0.0 1.36 71.0 2.46
62.02 10.17 16.73 0.0 4.82 4.66 0.0 0.0 0.0 1.38 71.0 2.46
61.66 8.85 16.63 0.0 4.8 6.48 0.0 0.0 0.0 1.37 71.0 2.46
60.04 10.2 16.78 0.0 4.84 6.54 0.0 0.0 0.0 1.38 71.0 2.46
64.01 7.61 14.6 0.0 4.81 4.64 0.0 0.0 0.0 4.12 71.0 2.47
64.2 11.45 14.64 0.0 4.83 4.66 0.0 0.0 0.0 0.0 69.0 2.43
61.96 8.89 16.72 0.0 4.82 4.65 0.0 0.0 0.0 2.75 71.0 2.48
61.98 6.35 14.63 0.0 4.82 6.51 0.0 0.0 0.0 5.5 71.0 2.47
67.72 10.08 14.04 0.0 7.98 0.0 0.0 0.0 0.0 0.13 72.0 2.44
64.74 16.48 16.48 0.0 2.2 0.0 0.0 0.0 0.0 0.0 71.0 2.45
62.3 8.4 16.0 2.4 3.3 1.9 0.0 0.0 0.0 3.5 75.0 2.54
77.1 5.7 8.6 0.0 0.0 0.0 4.3 0.0 0.0 4.3 71.0 2.39
73.9 8.7 4.3 0.0 0.0 0.0 4.3 0.0 0.0 8.7 70.0 2.4
60.4 10.89 10.89 0.0 15.84 0.0 0.99 0.0 0.0 0.0 83.4 2.35
64.6 5.95 10.39 0.0 16.88 0.0 0.2 0.0 0.0 0.0 83.0 2.543
65.7 6.0 9.0 0.0 17.2 0.0 0.1 0.0 0.0 0.0 83.0 2.542
67.87 5.0 10.39 3.64 0.0 12.17 0.0 0.0 0.0 0.0 75.0 2.411
68.38 5.06 10.07 3.75 0.0 11.89 0.0 0.0 0.0 0.0 73.0 2.405
68.2 5.65 9.3 3.43 0.0 12.33 0.0 0.0 0.0 0.0 73.0 2.392
68.95 5.13 8.95 3.75 0.0 12.36 0.0 0.0 0.0 0.0 71.0 2.386
69.17 5.13 8.74 3.75 0.0 12.36 0.0 0.0 0.0 0.0 70.0 2.38
70.21 4.08 11.4 3.6 0.0 9.88 0.0 0.0 0.0 0.0 75.0 2.443
66.95 5.0 11.61 3.63 0.0 11.98 0.0 0.0 0.0 0.0 74.0 2.431
66.51 11.46 15.18 0.0 4.83 0.47 0.0 0.0 0.0 1.38 71.0 2.45
69.94 8.73 13.75 0.0 4.73 2.28 0.0 0.0 0.0 0.4 70.0 2.42
69.7 8.5 13.98 0.45 5.96 0.0 0.0 0.0 0.0 1.28 71.0 2.44
69.0 10.32 15.13 0.0 5.38 0.0 0.0 0.0 0.0 0.0 70.0 2.44
64.58 7.95 12.56 0.23 10.21 0.0 0.0 0.0 0.0 3.96 73.0 2.48
64.93 16.21 16.52 0.0 2.16 0.0 0.0 0.0 0.0 0.0 71.0 2.45
58.96 14.14 14.87 0.0 9.31 0.0 0.0 0.0 0.0 1.33 77.0 2.52
66.32 12.73 13.93 0.05 3.31 3.53 0.0 0.0 0.0 0.03 69.7314 2.411
67.28 12.04 13.87 0.49 2.79 3.41 0.0 0.0 0.0 0.01 71.2356 2.415
66.33 12.73 14.12 0.04 1.79 3.53 0.0 0.0 0.0 0.01 69.5727 2.432
67.31 12.54 13.62 0.04 2.11 4.25 0.0 0.0 0.0 0.01 71.0631 2.402
67.43 12.56 13.54 0.03 2.41 3.93 0.0 0.0 0.0 0.01 69.4002 2.4
66.16 12.73 14.19 0.48 1.84 3.58 0.0 0.0 0.0 0.01 69.8211 2.43
66.59 12.41 13.4 0.12 3.01 3.42 0.0 0.0 0.0 0.66 70.6008 2.42
67.23 12.67 13.97 0.06 1.83 4.1 0.0 0.0 0.0 0.03 68.2617 2.405
61.29 9.28 0.98 13.19 15.26 0.0 0.0 0.0 0.0 0.0 86.7 2.61
61.46 9.3 0.0 13.23 15.31 0.0 0.0 0.0 0.0 0.32 86.6 2.612
60.67 9.55 0.0 14.04 15.09 0.0 0.0 0.0 0.0 0.65 85.6 2.619
65.3 12.48 16.07 2.35 1.64 0.47 0.0 0.0 0.0 1.47 72.0 2.47
64.38 11.94 15.76 1.16 4.69 0.47 0.0 0.0 0.0 1.38 72.0 2.47
65.73 11.47 15.82 0.0 4.84 0.47 0.0 0.0 0.0 1.45 71.0 2.45
62.75 13.39 16.26 0.0 6.45 0.93 0.0 0.0 0.0 0.0 72.0 2.46
61.7 13.39 17.31 0.0 6.45 0.93 0.0 0.0 0.0 0.0 72.0 2.47
66.6 13.51 16.41 0.0 3.26 0.0 0.0 0.0 0.0 0.0 70.0 2.44
64.65 13.54 17.39 0.0 3.26 0.94 0.0 0.0 0.0 0.0 70.0 2.45
63.65 9.52 0.05 13.9 9.6 0.0 1.5 0.0 0.0 0.06 91.6 2.62
64.72 11.15 0.2 8.66 11.52 0.0 1.33 0.0 0.0 0.06 91.5 2.65
62.31 10.64 0.17 7.12 16.93 0.0 0.93 0.0 0.0 0.07 94.1 2.65
66.88 13.82 0.02 1.17 16.36 0.0 0.0 0.0 0.0 0.08 91.6 2.58
63.11 11.33 0.04 6.11 15.94 0.0 1.67 0.0 0.0 0.07 92.8 2.63
65.66 9.91 0.04 4.91 16.49 0.0 1.65 0.0 0.0 0.06 91.4 2.6
74.11 2.0 0.0 2.64 0.0 5.26 0.0 0.0 0.0 13.25 67.9305 2.494
62.21 8.23 0.0 8.88 3.56 16.32 0.0 0.0 0.0 0.0 68.1513 2.359
60.86 7.17 0.0 11.31 3.01 16.05 0.0 0.0 0.0 0.0 71.0631 2.41
64.63 7.49 0.0 8.18 2.2 16.29 0.0 0.0 0.0 0.0 65.7777 2.344
63.04 7.34 0.0 7.59 4.62 16.0 0.0 0.0 0.0 0.0 67.9788 2.362
61.15 9.32 0.0 9.62 2.57 15.94 0.0 0.0 0.0 0.0 69.4071 2.388
60.85 9.27 0.66 16.52 10.75 0.0 1.25 0.0 0.0 0.06 85.6 2.584
59.34 15.96 15.89 0.04 2.51 2.59 0.0 0.0 3.53 0.04 66.5229 2.415
59.48 14.38 15.48 0.0 2.89 0.0 0.0 0.0 5.67 0.0 71.0769 2.43
83.15 1.54 3.53 0.02 0.0 11.32 0.0 0.0 0.0 0.42 63.1 2.22
73.5 0.86 14.33 11.06 0.12 0.0 0.0 0.0 0.0 0.006402 73.1 2.49
68.43 4.96 11.8 3.57 0.0 9.6 0.0 0.0 0.0 0.0 76.0 2.4
68.34 4.93 11.87 3.59 0.0 9.58 0.0 0.0 0.0 0.0 75.0 2.4
67.29 4.0 6.37 0.0 0.0 19.67 0.0 0.0 0.0 1.28 56.0 2.3
68.0 11.0 11.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 75.0 2.44
63.7 11.4 15.9 0.0 8.0 0.0 0.0 0.0 0.0 0.0 75.0 2.49
64.0 12.0 14.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 75.0 2.48
66.26 12.24 0.0 10.51 10.89 0.0 0.0 0.0 0.0 0.0 91.0 2.55
61.52 12.05 0.0 11.01 15.32 0.0 0.0 0.0 0.0 0.0 95.3 2.6
65.63 15.82 0.0 10.4 8.04 0.0 0.0 0.0 0.0 0.0 92.2 2.54
65.7 12.13 0.0 10.42 10.75 0.9 0.0 0.0 0.0 0.0 89.5 2.53
48.05 23.29 0.0 0.0 28.66 0.0 0.0 0.0 0.0 0.0 104.9 2.692
46.93 18.64 0.0 5.47 22.81 0.0 6.15 0.0 0.0 0.0 99.9 2.66
54.18 16.87 0.0 0.0 28.95 0.0 0.0 0.0 0.0 0.0 98.3 2.641
44.42 22.91 3.23 17.85 11.59 0.0 0.0 0.0 0.0 0.0 90.9 2.704
53.76 17.74 0.0 17.28 11.22 0.0 0.0 0.0 0.0 0.0 91.0 2.675
50.58 17.76 3.13 17.3 11.23 0.0 0.0 0.0 0.0 0.0 89.6 2.676
44.78 19.8 5.43 29.99 0.0 0.0 0.0 0.0 0.0 0.0 87.1 2.719
54.63 16.1 0.0 29.27 0.0 0.0 0.0 0.0 0.0 0.0 84.9 2.699
48.21 22.1 0.0 5.74 23.95 0.0 0.0 0.0 0.0 0.0 101.1 2.703
65.19 11.13 9.82 0.67 0.0 0.14 10.93 0.0 0.01 0.05 83.3 2.4884
65.73 11.12 8.32 1.37 0.0 0.55 10.34 0.0 0.18 0.07 83.3 2.4884
68.85 9.96 4.96 2.05 5.1 0.0 7.98 0.0 0.0 0.99 82.62 2.434
62.62 6.8 11.22 3.03 1.9 0.0 12.47 0.0 0.0 0.23 84.56 2.524
66.05 8.13 10.01 3.0 0.0 0.0 10.01 0.0 0.0 0.0 84.51 2.527
66.49 9.38 11.6 2.51 0.04 0.0 6.37 0.0 0.0 1.23 81.29 2.519
67.2 10.15 13.31 1.09 1.75 0.0 5.23 0.0 0.0 0.27 78.57 2.473
65.15 11.2 11.22 1.88 1.21 0.0 7.96 0.0 0.0 0.26 80.68 2.485
66.22 7.32 0.26 1.64 15.42 7.74 0.0 0.0 0.0 0.08 71.6 2.41
64.5 14.4 13.7 0.0 2.3 5.1 0.0 0.0 0.0 0.0 68.5 2.394
60.0 15.0 15.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 70.0 2.36
67.0 13.0 14.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 67.0 2.4
60.08 16.91 16.91 0.0 0.0 6.1 0.0 0.0 0.0 0.0 65.4 2.4028
60.22 16.85 16.85 0.0 0.0 6.08 0.0 0.0 0.0 0.0 65.4 2.403
72.3 6.0 13.8 0.0 7.9 0.0 0.0 0.0 0.0 0.0 71.2 2.412
67.3 9.0 17.0 0.0 4.7 0.0 0.0 0.0 0.0 2.0 69.8 2.456
75.0 2.0 15.0 0.0 6.0 0.0 0.0 0.0 0.0 2.0 67.0 2.411
74.3 5.8 18.0 0.0 1.5 0.0 0.0 0.0 0.0 0.0 67.9 2.43
74.0 7.0 17.5 0.0 0.5 0.0 0.0 0.0 0.0 1.0 68.3 2.418
69.05 12.24 0.0 9.39 1.67 3.88 0.0 0.0 0.95 0.0 79.0 2.5
68.67 12.61 0.0 8.7 1.34 5.15 0.0 0.0 0.71 0.0 77.0 2.49
68.23 12.97 0.0 9.43 1.68 3.89 0.0 0.0 0.96 0.0 79.0 2.52
67.3 14.33 0.0 9.45 1.69 3.91 0.0 0.0 0.48 0.0 77.0 2.53
64.82 13.97 14.0 0.0 2.46 4.66 0.0 0.0 0.0 0.0 67.0 2.4
65.68 12.44 0.0 6.31 7.26 5.5 0.0 0.0 0.0 0.0 83.5 2.51
57.28 7.82 13.64 0.0 6.42 11.13 0.0 0.0 0.0 3.71 72.8 2.44
54.56 9.91 13.81 0.0 6.21 11.51 0.0 0.0 0.0 4.0 72.0 2.44
52.66 11.91 13.81 0.0 6.31 11.21 0.0 0.0 0.0 4.1 70.5 2.44
50.36 14.01 13.91 0.0 6.31 11.11 0.0 0.0 0.0 4.3 69.8 2.43
48.75 16.12 13.21 0.0 6.21 11.21 0.0 0.0 0.0 4.5 68.2 2.43
45.95 17.82 14.11 0.0 6.11 11.61 0.0 0.0 0.0 4.4 68.2 2.43
44.19 19.74 14.03 0.0 6.21 11.52 0.0 0.0 0.0 4.31 67.5 2.43
55.91 15.93 13.23 0.0 6.11 4.21 0.0 0.0 0.0 4.61 72.0 2.45
54.11 15.93 13.23 0.0 6.01 6.11 0.0 0.0 0.0 4.61 70.3 2.45
51.9 16.0 13.3 0.0 6.1 8.0 0.0 0.0 0.0 4.7 68.8 2.44
50.1 15.93 13.33 0.0 6.11 9.92 0.0 0.0 0.0 4.61 67.6 2.43
48.6 16.06 13.15 0.0 6.22 11.45 0.0 0.0 0.0 4.52 66.5 2.42
46.69 16.13 13.33 0.0 6.11 13.33 0.0 0.0 0.0 4.41 65.2 2.41
45.23 16.15 13.14 0.0 6.12 15.05 0.0 0.0 0.0 4.31 64.1 2.4
52.85 16.02 9.11 0.0 6.21 11.31 0.0 0.0 0.0 4.5 66.8 2.39
51.05 16.12 10.91 0.0 6.21 11.21 0.0 0.0 0.0 4.5 66.5 2.41
48.45 16.02 13.31 0.0 6.11 11.51 0.0 0.0 0.0 4.6 67.3 2.42
45.34 16.22 15.52 0.0 6.61 11.71 0.0 0.0 0.0 4.6 69.1 2.44
44.64 15.92 17.22 0.0 6.21 11.81 0.0 0.0 0.0 4.2 69.2 2.45
43.33 16.25 18.96 0.0 6.22 11.13 0.0 0.0 0.0 4.11 69.3 2.46
42.29 16.53 20.84 0.0 6.41 10.22 0.0 0.0 0.0 3.71 69.7 2.47
53.36 15.75 13.14 0.0 6.02 10.83 0.0 0.0 0.0 0.9 66.7 2.4
51.1 15.93 12.93 0.0 6.11 11.22 0.0 0.0 0.0 2.71 66.3 2.41
41.94 17.42 14.61 0.0 7.21 12.31 0.0 0.0 0.0 6.51 67.0 2.44
44.39 16.33 13.33 0.0 6.41 11.82 0.0 0.0 0.0 7.72 66.7 2.44
42.89 16.33 13.33 0.0 6.41 11.62 0.0 0.0 0.0 9.42 66.4 2.45
41.74 16.62 13.31 0.0 6.31 11.11 0.0 0.0 0.0 10.91 65.9 2.46
52.2 16.1 13.1 0.0 2.6 11.4 0.0 0.0 0.0 4.6 65.4 2.4
49.4 15.83 13.53 0.0 4.61 11.72 0.0 0.0 0.0 4.91 66.6 2.42
48.85 16.22 13.11 0.0 6.21 11.11 0.0 0.0 0.0 4.5 67.9 2.42
45.55 16.32 13.21 0.0 9.71 10.91 0.0 0.0 0.0 4.3 70.1 2.44
43.89 16.33 13.03 0.0 11.72 10.82 0.0 0.0 0.0 4.21 71.1 2.46
42.33 16.35 13.04 0.0 13.64 10.63 0.0 0.0 0.0 4.01 72.0 2.47
50.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 71.2 2.463
50.0 25.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 105.2 2.678
50.0 25.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 92.6 2.69
51.0 0.0 28.9 0.0 0.0 20.1 0.0 0.0 0.0 0.0 74.7 2.5407
58.04 0.0 29.07 0.0 0.0 12.89 0.0 0.0 0.0 0.0 72.78 2.5383
70.73 11.73 0.0 4.58 2.56 1.92 0.0 0.0 6.73 0.0 72.14 2.368
61.41 9.42 0.2 12.15 13.31 0.0 1.57 0.0 0.0 0.06 92.4 2.64
62.83 10.82 0.02 7.05 16.91 0.0 0.0 0.0 0.0 0.06 92.8 2.63
66.69 13.79 0.02 1.16 16.31 0.0 0.0 0.0 0.0 0.08 92.0 2.61
