 SiO2 Na2O Al2O3 B2O3 CaO MgO K2O Li2O PbO BaO ZnO
10516 54.78 12.65 0.0 0.0 16.85 0.0 0.0 0.0 0.0 0.0 0.0
10517 53.1 12.27 0.0 0.0 16.34 0.0 0.0 0.0 0.0 0.0 0.0
10518 50.06 11.56 0.0 0.0 15.39 0.0 0.0 0.0 0.0 0.0 0.0
10525 71.48 13.72 0.69 0.0 6.78 6.34 0.75 0.0 0.0 0.0 0.0
10527 64.52 14.89 0.0 0.0 19.85 0.0 0.0 0.0 0.0 0.0 0.0
10528 64.04 14.78 0.0 0.0 19.71 0.0 0.0 0.0 0.0 0.0 0.0
10529 63.11 14.57 0.0 0.0 19.42 0.0 0.0 0.0 0.0 0.0 0.0
10530 59.66 13.77 0.0 0.0 18.36 0.0 0.0 0.0 0.0 0.0 0.0
10531 58.07 13.4 0.0 0.0 17.87 0.0 0.0 0.0 0.0 0.0 0.0
10532 56.56 13.05 0.0 0.0 17.41 0.0 0.0 0.0 0.0 0.0 0.0
10533 53.12 12.26 0.0 0.0 16.34 0.0 0.0 0.0 0.0 0.0 0.0
10534 50.07 11.55 0.0 0.0 15.41 0.0 0.0 0.0 0.0 0.0 0.0
10607 30.0 0.0 0.0 2.5 0.0 0.0 0.0 67.5 0.0 0.0 0.0
10608 26.6 0.0 0.0 5.0 0.0 0.0 0.0 68.4 0.0 0.0 0.0
10609 23.3 0.0 0.0 7.5 0.0 0.0 0.0 69.2 0.0 0.0 0.0
10610 20.0 0.0 0.0 10.0 0.0 0.0 0.0 70.0 0.0 0.0 0.0
10611 16.7 0.0 0.0 12.5 0.0 0.0 0.0 70.8 0.0 0.0 0.0
10612 13.3 0.0 0.0 15.0 0.0 0.0 0.0 71.7 0.0 0.0 0.0
10613 10.0 0.0 0.0 17.5 0.0 0.0 0.0 72.5 0.0 0.0 0.0
10614 6.7 0.0 0.0 20.0 0.0 0.0 0.0 73.3 0.0 0.0 0.0
10615 3.3 0.0 0.0 22.5 0.0 0.0 0.0 74.2 0.0 0.0 0.0
10627 67.63 8.57 0.0 23.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10736 66.7 0.0 0.0 0.0 0.0 0.0 21.6 11.7 0.0 0.0 0.0
10737 66.7 0.0 0.0 0.0 0.0 0.0 16.65 16.65 0.0 0.0 0.0
10738 66.7 0.0 0.0 0.0 0.0 0.0 8.3 25.0 0.0 0.0 0.0
10751 71.23 0.0 19.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10752 74.29 0.0 11.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10753 78.33 2.09 13.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10755 67.1 19.35 10.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.23
10756 69.33 13.33 10.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.67
10757 71.72 6.9 11.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.34
10758 74.29 0.0 11.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.29
10759 77.42 6.45 12.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10760 80.0 0.0 13.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10829 60.0 0.0 22.0 0.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0
10832 50.4 0.0 3.24 0.0 46.37 0.0 0.0 0.0 0.0 0.0 0.0
10834 50.0 0.0 5.44 0.0 44.56 0.0 0.0 0.0 0.0 0.0 0.0
10838 50.0 0.0 14.0 0.0 36.0 0.0 0.0 0.0 0.0 0.0 0.0
10841 49.02 0.0 20.24 0.0 30.75 0.0 0.0 0.0 0.0 0.0 0.0
10843 49.5 0.0 27.13 0.0 23.37 0.0 0.0 0.0 0.0 0.0 0.0
10845 50.51 0.0 33.33 0.0 16.16 0.0 0.0 0.0 0.0 0.0 0.0
10968 58.06 1.01 9.13 4.72 25.06 0.0 0.0 0.0 0.0 0.0 0.0
10969 58.61 1.12 9.13 4.72 24.4 0.0 0.0 0.0 0.0 0.0 0.0
10970 58.19 1.12 9.54 4.66 24.48 0.0 0.0 0.0 0.0 0.0 0.0
10971 57.89 1.43 9.07 4.64 24.96 0.0 0.0 0.0 0.0 0.0 0.0
10972 58.39 1.43 9.13 4.64 24.39 0.0 0.0 0.0 0.0 0.0 0.0
10973 58.0 1.44 9.46 4.65 24.45 0.0 0.0 0.0 0.0 0.0 0.0
10990 0.3 0.0 0.0 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10991 0.3 0.0 0.0 19.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10992 0.4 0.0 0.0 40.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10993 0.3 0.0 0.0 60.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10994 0.5 0.0 0.0 79.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11042 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11043 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11044 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11045 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11046 0.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11569 85.39 14.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11570 76.56 23.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11573 69.01 13.0 0.0 0.0 5.13 12.85 0.0 0.0 0.0 0.0 0.0
11574 71.29 13.43 0.0 0.0 13.79 1.47 0.0 0.0 0.0 0.0 0.0
11575 72.36 8.01 0.0 19.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11576 59.89 10.18 0.0 29.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11577 78.64 9.9 0.0 11.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11578 67.89 5.06 0.0 27.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11579 78.65 7.92 0.0 12.34 1.09 0.0 0.0 0.0 0.0 0.0 0.0
11580 72.19 7.81 0.0 19.34 0.66 0.0 0.0 0.0 0.0 0.0 0.0
11581 70.19 8.0 0.0 19.6 2.21 0.0 0.0 0.0 0.0 0.0 0.0
11582 69.11 8.0 0.0 19.59 3.31 0.0 0.0 0.0 0.0 0.0 0.0
11583 72.41 8.02 0.0 19.19 0.0 0.0 0.0 0.0 0.0 0.0 0.38
11584 71.56 8.04 0.0 19.25 0.0 0.0 0.0 0.0 0.0 0.0 1.15
11585 71.99 8.03 0.0 19.22 0.0 0.0 0.0 0.0 0.0 0.0 0.76
11586 73.25 4.05 0.0 18.06 0.0 0.0 0.0 0.0 0.0 0.0 4.63
11587 77.34 3.54 0.0 12.18 0.0 0.0 0.0 0.0 0.0 0.0 6.94
11588 78.85 7.65 0.0 12.74 0.0 0.0 0.0 0.0 0.0 0.0 0.75
11591 57.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11592 54.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11593 51.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11594 63.5 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
11595 60.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
11596 56.7 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
11597 53.5 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
11598 52.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11599 49.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11600 46.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11601 43.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11602 56.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11605 53.0 0.0 0.0 0.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0
11606 56.5 0.0 0.0 0.0 33.5 0.0 0.0 0.0 0.0 0.0 0.0
11608 63.4 0.0 0.0 0.0 26.6 0.0 0.0 0.0 0.0 0.0 0.0
11609 40.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11610 45.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11612 53.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11614 59.95 0.0 9.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11615 65.86 0.0 19.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11617 46.52 0.0 2.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11618 47.64 0.0 4.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11619 48.79 0.0 7.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
11621 61.22 0.0 2.04 0.0 30.61 0.0 0.0 0.0 0.0 0.0 0.0
11622 63.16 0.0 5.26 0.0 31.58 0.0 0.0 0.0 0.0 0.0 0.0
11629 10.0 0.0 0.0 80.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0
11630 30.0 0.0 0.0 60.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0
11631 50.0 0.0 0.0 40.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0
11632 70.0 0.0 0.0 20.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0
11633 80.0 0.0 0.0 10.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0
11636 59.05 0.0 0.0 0.0 0.0 0.0 1.41 7.42 0.0 31.82 0.0
11637 54.52 11.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 33.1 0.0
11638 51.51 0.0 0.0 0.0 0.0 0.0 12.51 0.0 0.0 35.25 0.0
11639 46.74 2.87 0.0 0.0 0.0 0.0 5.67 11.93 0.0 32.56 0.0
11640 47.45 0.0 0.0 0.0 0.0 0.0 0.0 17.62 0.0 34.34 0.0
11642 32.88 0.0 7.97 26.21 0.0 0.0 0.0 1.16 0.0 22.74 0.0
11644 32.36 5.23 3.18 21.71 0.0 0.0 0.0 0.0 0.0 28.18 0.0
11649 42.29 0.0 0.0 6.76 6.71 7.0 2.99 3.14 0.0 15.34 2.31
11650 42.88 0.0 0.93 4.1 0.0 0.0 5.06 9.58 0.0 17.43 14.07
11651 41.09 1.59 0.0 12.76 17.61 0.0 1.05 0.0 0.0 19.32 0.0
11991 70.6 12.4 0.6 0.0 10.5 5.9 0.0 0.0 0.0 0.0 0.0
12033 93.87 0.0 6.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12034 52.89 4.73 0.57 3.37 0.0 4.36 0.0 17.66 0.0 0.0 15.42
12035 52.68 4.72 0.0 4.21 0.0 4.36 0.0 17.66 0.0 0.0 15.12
12044 61.9 23.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12052 96.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12054 60.9 0.0 9.4 4.6 11.4 11.1 0.0 0.0 0.0 2.6 0.0
12119 97.4 0.0 0.0 2.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12138 79.73 2.98 14.15 0.0 0.0 0.0 0.0 3.14 0.0 0.0 0.0
12139 79.88 3.95 12.1 0.0 0.0 0.0 0.0 4.07 0.0 0.0 0.0
12140 79.8 5.0 10.16 0.0 0.0 0.0 0.0 5.04 0.0 0.0 0.0
12141 79.81 5.86 8.12 0.0 0.0 0.0 0.0 6.21 0.0 0.0 0.0
12142 79.81 6.93 6.21 0.0 0.0 0.0 0.0 7.05 0.0 0.0 0.0
12143 79.71 7.97 4.23 0.0 0.0 0.0 0.0 8.09 0.0 0.0 0.0
12144 66.49 0.0 23.54 0.0 0.0 0.0 0.0 9.97 0.0 0.0 0.0
12145 66.46 0.0 8.43 0.0 0.0 0.0 0.0 25.11 0.0 0.0 0.0
12146 66.37 0.0 10.16 0.0 0.0 0.0 0.0 23.47 0.0 0.0 0.0
12147 66.55 0.0 11.9 0.0 0.0 0.0 0.0 21.55 0.0 0.0 0.0
12148 66.58 0.0 20.04 0.0 0.0 0.0 0.0 13.38 0.0 0.0 0.0
12149 66.53 0.0 16.87 0.0 0.0 0.0 0.0 16.6 0.0 0.0 0.0
12156 38.81 6.1 5.56 0.0 40.46 4.69 2.0 0.0 0.0 0.0 0.0
12157 39.63 2.02 5.53 3.59 40.23 4.66 1.99 0.0 0.0 0.0 0.0
12158 48.05 0.0 6.92 0.0 34.33 4.77 2.72 0.0 0.0 0.0 0.0
12159 44.85 0.0 15.1 0.0 40.05 0.0 0.0 0.0 0.0 0.0 0.0
12160 41.83 0.0 6.16 0.0 42.58 4.67 2.0 0.0 0.0 0.0 0.0
12161 34.27 0.0 4.89 0.0 53.42 3.09 1.98 0.0 0.0 0.0 0.0
12170 52.0 0.0 0.0 0.0 32.0 16.0 0.0 0.0 0.0 0.0 0.0
12171 52.0 0.0 4.0 0.0 29.33 14.67 0.0 0.0 0.0 0.0 0.0
12172 52.0 0.0 8.0 0.0 26.67 13.33 0.0 0.0 0.0 0.0 0.0
12173 52.0 0.0 11.0 0.0 24.67 12.33 0.0 0.0 0.0 0.0 0.0
12174 52.0 0.0 12.0 0.0 24.0 12.0 0.0 0.0 0.0 0.0 0.0
12175 52.0 0.0 14.0 0.0 22.67 11.33 0.0 0.0 0.0 0.0 0.0
12176 52.0 0.0 16.0 0.0 21.33 10.67 0.0 0.0 0.0 0.0 0.0
12177 52.0 0.0 18.0 0.0 20.0 10.0 0.0 0.0 0.0 0.0 0.0
12178 52.0 0.0 19.2 0.0 19.2 9.6 0.0 0.0 0.0 0.0 0.0
12179 52.0 0.0 20.0 0.0 18.67 9.33 0.0 0.0 0.0 0.0 0.0
12180 52.0 0.0 21.0 0.0 18.0 9.0 0.0 0.0 0.0 0.0 0.0
12181 52.0 0.0 22.0 0.0 17.33 8.67 0.0 0.0 0.0 0.0 0.0
12182 52.0 0.0 24.0 0.0 16.0 8.0 0.0 0.0 0.0 0.0 0.0
12184 52.95 0.0 4.71 0.0 21.17 21.17 0.0 0.0 0.0 0.0 0.0
12185 52.94 0.0 8.0 0.0 19.53 19.53 0.0 0.0 0.0 0.0 0.0
12186 52.94 0.0 11.76 0.0 17.65 17.65 0.0 0.0 0.0 0.0 0.0
12187 52.94 0.0 13.64 0.0 16.71 16.71 0.0 0.0 0.0 0.0 0.0
12188 52.94 0.0 14.58 0.0 16.24 16.24 0.0 0.0 0.0 0.0 0.0
12189 52.94 0.0 15.69 0.0 15.69 15.68 0.0 0.0 0.0 0.0 0.0
12190 52.94 0.0 16.94 0.0 15.06 15.06 0.0 0.0 0.0 0.0 0.0
12191 52.94 0.0 18.82 0.0 14.12 14.12 0.0 0.0 0.0 0.0 0.0
12192 52.94 0.0 21.18 0.0 12.94 12.94 0.0 0.0 0.0 0.0 0.0
12193 52.93 0.0 23.53 0.0 11.77 11.77 0.0 0.0 0.0 0.0 0.0
12194 52.94 0.0 25.41 0.0 10.83 10.82 0.0 0.0 0.0 0.0 0.0
12195 52.94 0.0 27.29 0.0 9.89 9.88 0.0 0.0 0.0 0.0 0.0
12196 52.94 0.0 29.18 0.0 8.94 8.94 0.0 0.0 0.0 0.0 0.0
12197 53.86 0.0 0.0 0.0 15.38 30.76 0.0 0.0 0.0 0.0 0.0
12198 53.86 0.0 2.0 0.0 14.71 29.43 0.0 0.0 0.0 0.0 0.0
12199 53.86 0.0 3.7 0.0 14.15 28.29 0.0 0.0 0.0 0.0 0.0
12200 53.85 0.0 5.5 0.0 13.55 27.1 0.0 0.0 0.0 0.0 0.0
12201 53.87 0.0 8.0 0.0 12.71 25.42 0.0 0.0 0.0 0.0 0.0
12202 53.85 0.0 10.0 0.0 12.05 24.1 0.0 0.0 0.0 0.0 0.0
12203 53.85 0.0 11.54 0.0 11.54 23.07 0.0 0.0 0.0 0.0 0.0
12204 53.86 0.0 13.0 0.0 11.05 22.09 0.0 0.0 0.0 0.0 0.0
12205 53.86 0.0 16.0 0.0 10.05 20.09 0.0 0.0 0.0 0.0 0.0
12206 53.85 0.0 19.0 0.0 9.05 18.1 0.0 0.0 0.0 0.0 0.0
12207 53.86 0.0 23.07 0.0 7.69 15.38 0.0 0.0 0.0 0.0 0.0
12253 64.15 9.45 11.95 3.67 0.0 0.0 0.04 10.73 0.0 0.0 0.0
12401 33.4 0.0 3.3 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
12402 34.8 0.0 7.8 0.0 31.3 0.0 0.0 0.0 0.0 0.0 0.0
12403 36.4 0.0 12.7 0.0 32.7 0.0 0.0 0.0 0.0 0.0 0.0
12404 38.1 0.0 18.1 0.0 34.3 0.0 0.0 0.0 0.0 0.0 0.0
12405 39.0 0.0 21.0 0.0 35.1 0.0 0.0 0.0 0.0 0.0 0.0
12465 75.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0
12466 75.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0
12467 70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0
12468 70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0
12469 70.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 0.0
12472 60.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 0.0 0.0
12473 75.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 8.7 0.0 0.0
12474 75.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 13.1 0.0 0.0
12475 75.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 17.5 0.0 0.0
12476 70.0 0.0 0.0 0.0 0.0 0.0 5.0 0.0 21.9 0.0 0.0
12477 70.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 17.5 0.0 0.0
12478 70.0 0.0 0.0 0.0 0.0 0.0 15.0 0.0 13.1 0.0 0.0
12479 73.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 13.4 0.0 0.0
12480 73.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 15.0 0.0 0.0
12481 73.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 17.5 0.0 0.0
12482 73.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 18.0 0.0 0.0
12483 73.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 18.4 0.0 0.0
12484 73.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 18.7 0.0 0.0
12485 73.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 20.0 0.0 0.0
12486 85.0 3.5 4.5 7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12487 80.0 5.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12488 70.0 7.0 9.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12489 60.0 9.0 12.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12490 50.0 12.0 15.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12491 40.0 14.0 18.0 28.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12492 30.0 16.0 21.0 33.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12493 20.0 19.0 24.0 37.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12494 71.33 15.65 0.0 0.0 13.01 0.0 0.0 0.0 0.0 0.0 0.0
12495 43.1 0.0 12.17 0.0 44.72 0.0 0.0 0.0 0.0 0.0 0.0
12548 77.7 7.19 0.0 0.0 0.0 0.0 6.28 0.0 8.61 0.0 0.0
12549 77.7 7.2 1.04 0.0 0.0 0.0 6.27 0.0 7.59 0.0 0.0
12550 77.71 7.19 2.18 0.0 0.0 0.0 6.3 0.0 6.41 0.0 0.0
12551 77.74 7.15 4.41 0.0 0.0 0.0 6.3 0.0 4.19 0.0 0.0
12552 77.69 7.22 6.62 0.0 0.0 0.0 6.28 0.0 2.0 0.0 0.0
12553 76.56 7.25 0.98 0.0 0.0 0.0 6.34 0.0 8.65 0.0 0.0
12554 75.44 7.27 2.21 0.0 0.0 0.0 6.27 0.0 8.6 0.0 0.0
12555 73.32 7.23 4.4 0.0 0.0 0.0 6.26 0.0 8.6 0.0 0.0
12556 71.1 7.21 6.64 0.0 0.0 0.0 6.26 0.0 8.6 0.0 0.0
12595 50.87 11.47 2.78 14.29 2.53 0.0 1.51 7.12 0.0 0.48 1.74
12754 54.55 27.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12771 91.84 8.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12772 88.49 11.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12773 85.43 14.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12774 82.79 17.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12775 80.42 19.58 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12776 77.84 22.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12777 75.23 24.77 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12778 74.19 25.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12779 73.41 26.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12780 70.91 29.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12781 67.79 32.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12782 65.05 34.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12783 61.45 38.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12784 56.18 43.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12785 51.92 48.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12786 95.14 4.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12788 86.5 13.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12789 85.53 14.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12791 80.83 19.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12793 75.76 24.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12795 73.29 26.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12796 71.44 28.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12797 68.24 31.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12798 66.83 33.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12799 65.45 34.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12800 65.21 34.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12801 62.22 37.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12802 61.08 38.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12803 56.44 43.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12804 51.57 48.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12805 48.71 51.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12812 73.62 0.0 0.0 0.0 0.0 0.0 0.0 26.38 0.0 0.0 0.0
12813 70.75 0.0 0.0 0.0 0.0 0.0 0.0 29.25 0.0 0.0 0.0
12814 69.22 0.0 0.0 0.0 0.0 0.0 0.0 30.78 0.0 0.0 0.0
12815 68.33 0.0 0.0 0.0 0.0 0.0 0.0 31.67 0.0 0.0 0.0
12816 63.54 0.0 0.0 0.0 0.0 0.0 0.0 36.46 0.0 0.0 0.0
12817 62.23 0.0 0.0 0.0 0.0 0.0 0.0 37.77 0.0 0.0 0.0
12818 58.43 0.0 0.0 0.0 0.0 0.0 0.0 41.57 0.0 0.0 0.0
12819 86.49 13.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12821 83.16 16.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12828 75.86 24.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12831 74.51 25.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12832 73.61 26.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12833 72.94 27.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12835 71.73 28.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12838 69.76 30.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12839 69.47 30.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12840 68.77 31.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12841 68.03 31.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12842 67.9 32.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12843 67.75 32.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12844 67.26 32.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12845 67.21 32.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12846 66.85 33.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12847 66.41 33.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12849 65.41 34.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12850 64.71 35.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12851 64.31 35.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12852 63.85 36.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12855 63.5 36.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12857 63.3 36.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12859 61.9 38.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12862 60.43 39.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12863 59.79 40.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12864 59.72 40.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12868 52.39 47.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
12869 88.44 0.0 0.0 0.0 0.0 0.0 11.56 0.0 0.0 0.0 0.0
12870 88.35 0.0 0.0 0.0 0.0 0.0 11.65 0.0 0.0 0.0 0.0
12871 86.99 0.0 0.0 0.0 0.0 0.0 13.01 0.0 0.0 0.0 0.0
12872 86.98 0.0 0.0 0.0 0.0 0.0 13.02 0.0 0.0 0.0 0.0
12873 86.68 0.0 0.0 0.0 0.0 0.0 13.32 0.0 0.0 0.0 0.0
12874 86.26 0.0 0.0 0.0 0.0 0.0 13.74 0.0 0.0 0.0 0.0
