SiO2 Na2O B2O3 CaO Al2O3 K2O Li2O MgO PbO BaO TiO2 GeO2 ZnO "Young's Modulus at RT ( GPa )" "Density at RT ( g/cm3 )"
58.45 0.0 0.0 8.64 11.88 0.0 0.0 21.03 0.0 0.0 0.0 0.0 0.0 97.6 2.64
42.74 0.0 0.0 31.62 11.99 0.0 0.0 13.65 0.0 0.0 0.0 0.0 0.0 104.7 2.86
44.81 0.0 0.0 30.95 9.39 0.0 0.0 14.85 0.0 0.0 0.0 0.0 0.0 101.7 2.85
55.89 0.0 0.0 8.55 11.76 0.0 0.0 23.8 0.0 0.0 0.0 0.0 0.0 100.1 2.66
41.16 0.0 0.0 37.5 12.13 0.0 0.0 9.21 0.0 0.0 0.0 0.0 0.0 100.4 2.87
54.5 0.0 0.87 12.43 11.89 0.0 0.0 20.31 0.0 0.0 0.0 0.0 0.0 98.7 2.67
55.59 0.0 0.0 11.58 12.14 0.0 0.0 19.18 0.0 0.61 0.0 0.0 0.0 97.6 2.71
68.29 0.0 9.95 8.13 10.55 0.0 0.0 2.51 0.0 0.0 0.0 0.0 0.0 73.83 2.38
68.09 0.0 9.94 9.14 10.55 0.0 0.0 1.71 0.0 0.0 0.0 0.0 0.0 73.14 2.388
67.95 0.0 9.9 8.09 10.49 0.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 73.83 2.385
67.91 0.0 9.84 9.05 10.44 0.0 0.0 2.19 0.0 0.0 0.0 0.0 0.0 73.83 2.393
66.32 0.0 0.0 8.33 12.22 0.0 0.0 13.13 0.0 0.0 0.0 0.0 0.0 94.1 2.54
64.16 0.0 0.0 10.53 12.2 0.0 0.0 13.11 0.0 0.0 0.0 0.0 0.0 92.7 2.56
67.07 0.0 0.0 8.29 11.56 0.0 0.0 13.08 0.0 0.0 0.0 0.0 0.0 91.4 2.53
64.91 0.0 0.0 10.49 11.54 0.0 0.0 13.06 0.0 0.0 0.0 0.0 0.0 92.1 2.56
61.91 0.0 0.0 13.7 10.17 0.0 0.0 14.22 0.0 0.0 0.0 0.0 0.0 92.7 2.6
71.28 0.0 0.0 3.99 14.42 0.0 0.0 10.31 0.0 0.0 0.0 0.0 0.0 91.0 2.47
66.33 0.0 0.0 10.5 12.29 0.0 0.0 10.88 0.0 0.0 0.0 0.0 0.0 90.9 2.55
66.9 0.0 0.0 7.96 12.51 0.0 0.0 11.08 0.0 0.0 0.0 0.0 0.0 91.6 2.57
66.76 0.0 0.9 8.38 12.3 0.0 0.0 11.66 0.0 0.0 0.0 0.0 0.0 90.4 2.52
66.8 0.0 0.0 7.95 12.5 0.0 0.0 10.28 0.0 0.63 0.0 0.0 0.0 89.7 2.59
52.62 0.0 0.0 12.53 14.51 0.0 0.0 20.34 0.0 0.0 0.0 0.0 0.0 101.1 2.7
65.27 0.0 0.0 8.6 15.76 0.0 0.0 10.37 0.0 0.0 0.0 0.0 0.0 93.3 2.55
50.81 0.0 0.0 12.65 15.12 0.0 0.0 21.42 0.0 0.0 0.0 0.0 0.0 101.7 2.71
53.47 0.0 0.0 9.92 15.15 0.0 0.0 21.46 0.0 0.0 0.0 0.0 0.0 101.3 2.68
65.71 0.0 0.0 10.39 15.87 0.0 0.0 8.03 0.0 0.0 0.0 0.0 0.0 92.2 2.54
68.74 0.0 0.0 2.85 15.7 0.0 0.0 12.71 0.0 0.0 0.0 0.0 0.0 93.3 2.5
58.65 0.0 0.0 3.43 18.85 0.0 0.0 19.07 0.0 0.0 0.0 0.0 0.0 100.8 2.6
51.96 0.0 0.0 3.34 18.37 0.0 0.0 26.33 0.0 0.0 0.0 0.0 0.0 105.7 2.68
67.71 0.0 5.68 9.41 12.94 0.0 0.0 3.27 0.0 0.86 0.008253 0.0 0.0 79.0 2.47
68.92 0.0 5.8 9.6 13.18 0.0 0.0 0.17 0.0 0.88 0.004208 0.0 0.0 77.0 2.47
71.29 0.0 5.81 7.21 11.89 0.0 0.0 0.17 0.0 0.88 0.02 0.0 0.0 75.0 2.47
69.03 0.0 5.7 9.44 12.34 0.0 0.0 1.64 0.0 0.43 0.008281 0.0 0.0 78.0 2.46
69.55 0.0 5.75 8.32 12.44 0.0 0.0 1.65 0.0 0.87 0.008345 0.0 0.0 77.0 2.47
69.3 0.0 5.72 8.89 12.38 0.0 0.0 1.65 0.0 0.65 0.008311 0.0 0.0 78.0 2.47
68.81 0.0 5.73 8.3 12.4 0.0 0.0 2.47 0.0 0.87 0.008321 0.0 0.0 78.0 2.48
69.42 0.0 5.73 8.31 12.4 0.0 0.0 1.65 0.0 0.43 0.005829 0.0 0.0 76.0 2.47
69.79 0.0 5.72 9.47 11.72 0.0 0.0 0.82 0.0 0.43 0.004153 0.0 0.0 76.0 2.47
63.63 16.59 4.61 0.0 8.82 1.36 0.0 4.78 0.0 0.0 0.0 0.0 0.0 71.0 2.46
62.02 16.73 4.66 0.0 10.17 1.38 0.0 4.82 0.0 0.0 0.0 0.0 0.0 71.0 2.46
61.66 16.63 6.48 0.0 8.85 1.37 0.0 4.8 0.0 0.0 0.0 0.0 0.0 71.0 2.46
60.04 16.78 6.54 0.0 10.2 1.38 0.0 4.84 0.0 0.0 0.0 0.0 0.0 71.0 2.46
64.01 14.6 4.64 0.0 7.61 4.12 0.0 4.81 0.0 0.0 0.0 0.0 0.0 71.0 2.47
64.2 14.64 4.66 0.0 11.45 0.0 0.0 4.83 0.0 0.0 0.0 0.0 0.0 69.0 2.43
61.96 16.72 4.65 0.0 8.89 2.75 0.0 4.82 0.0 0.0 0.0 0.0 0.0 71.0 2.48
61.98 14.63 6.51 0.0 6.35 5.5 0.0 4.82 0.0 0.0 0.0 0.0 0.0 71.0 2.47
67.37 13.97 3.39 0.0 12.74 0.0 0.0 2.44 0.0 0.0 0.0 0.0 0.0 66.0 2.4
67.72 14.04 0.0 0.0 10.08 0.13 0.0 7.98 0.0 0.0 0.0 0.0 0.0 72.0 2.44
64.74 16.48 0.0 0.0 16.48 0.0 0.0 2.2 0.0 0.0 0.0 0.0 0.0 71.0 2.45
62.3 16.0 1.9 2.4 8.4 3.5 0.0 3.3 0.0 0.0 0.0 0.0 0.0 75.0 2.54
77.1 8.6 0.0 0.0 5.7 4.3 4.3 0.0 0.0 0.0 0.0 0.0 0.0 71.0 2.39
73.9 4.3 0.0 0.0 8.7 8.7 4.3 0.0 0.0 0.0 0.0 0.0 0.0 70.0 2.4
61.0 10.5 0.0 0.0 11.0 0.0 1.0 15.5 0.0 0.0 0.0 0.0 0.0 83.0 2.543
60.4 10.89 0.0 0.0 10.89 0.0 0.99 15.84 0.0 0.0 0.0 0.0 0.0 83.4 2.35
64.6 10.39 0.0 0.0 5.95 0.0 0.2 16.88 0.0 0.0 0.0 0.0 0.0 83.0 2.543
65.7 9.0 0.0 0.0 6.0 0.0 0.1 17.2 0.0 0.0 0.0 0.0 0.0 83.0 2.542
72.46 0.0 0.0 6.61 10.71 0.0 0.0 3.41 0.0 4.03 0.0 0.0 0.0 81.0 2.651
72.4 0.0 0.0 9.05 10.7 0.0 0.0 1.7 0.0 4.03 0.0 0.0 0.0 81.0 2.65
72.44 0.0 0.5 7.9 11.13 0.0 0.0 1.72 0.0 4.51 0.0 0.0 0.0 80.0 2.647
72.42 0.0 0.5 7.9 11.47 0.0 0.0 1.72 0.0 4.51 0.0 0.0 0.0 80.0 2.632
72.14 0.0 0.99 7.25 11.42 0.0 0.0 2.56 0.0 4.49 0.0 0.0 0.0 80.0 2.624
71.32 0.0 0.99 7.29 11.82 0.0 0.0 2.58 0.0 4.52 0.0 0.0 0.0 81.0 2.639
67.87 10.39 12.17 3.64 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.78 75.0 2.411
68.38 10.07 11.89 3.75 5.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 73.0 2.405
68.2 9.3 12.33 3.43 5.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.94 73.0 2.392
68.95 8.95 12.36 3.75 5.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.71 71.0 2.386
69.17 8.74 12.36 3.75 5.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 70.0 2.38
70.21 11.4 9.88 3.6 4.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 75.0 2.443
66.95 11.61 11.98 3.63 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 74.0 2.431
66.51 15.18 0.47 0.0 11.46 1.38 0.0 4.83 0.0 0.0 0.0 0.0 0.0 71.0 2.45
69.94 13.75 2.28 0.0 8.73 0.4 0.0 4.73 0.0 0.0 0.0 0.0 0.0 70.0 2.42
69.7 13.98 0.0 0.45 8.5 1.28 0.0 5.96 0.0 0.0 0.0 0.0 0.0 71.0 2.44
69.0 15.13 0.0 0.0 10.32 0.0 0.0 5.38 0.0 0.0 0.0 0.0 0.0 70.0 2.44
64.58 12.56 0.0 0.23 7.95 3.96 0.0 10.21 0.0 0.0 0.0 0.0 0.0 73.0 2.48
64.93 16.52 0.0 0.0 16.21 0.0 0.0 2.16 0.0 0.0 0.0 0.0 0.0 71.0 2.45
68.14 15.64 0.0 0.0 13.91 0.0 0.0 2.13 0.0 0.0 0.0 0.0 0.0 70.0 2.43
58.96 14.87 0.0 0.0 14.14 1.33 0.0 9.31 0.0 0.0 0.0 0.0 0.0 77.0 2.52
66.32 13.93 3.53 0.05 12.73 0.03 0.0 3.31 0.0 0.0 0.0 0.0 0.0 69.7314 2.411
67.28 13.87 3.41 0.49 12.04 0.01 0.0 2.79 0.0 0.0 0.0 0.0 0.0 71.2356 2.415
66.33 14.12 3.53 0.04 12.73 0.01 0.0 1.79 0.0 0.0 0.0 0.0 1.33 69.5727 2.432
67.31 13.62 4.25 0.04 12.54 0.01 0.0 2.11 0.0 0.0 0.0 0.0 0.0 71.0631 2.402
67.43 13.54 3.93 0.03 12.56 0.01 0.0 2.41 0.0 0.0 0.0 0.0 0.0 69.4002 2.4
66.16 14.19 3.58 0.48 12.73 0.01 0.0 1.84 0.0 0.0 0.0 0.0 0.91 69.8211 2.43
66.59 13.4 3.42 0.12 12.41 0.66 0.0 3.01 0.0 0.0 0.0 0.0 0.28 70.6008 2.42
67.23 13.97 4.1 0.06 12.67 0.03 0.0 1.83 0.0 0.0 0.0 0.0 0.0 68.2617 2.405
65.17 9.11 7.02 0.65 10.37 2.4 2.74 1.49 0.0 0.0 0.0 0.0 0.0 74.1 2.426
70.62 0.0 1.5 5.75 13.09 0.0 0.0 4.84 0.0 2.58 0.0 0.0 0.0 84.8 2.575
61.29 0.98 0.0 13.19 9.28 0.0 0.0 15.26 0.0 0.0 0.0 0.0 0.0 86.7 2.61
61.46 0.0 0.0 13.23 9.3 0.32 0.0 15.31 0.0 0.0 0.38 0.0 0.0 86.6 2.612
72.19 0.0 1.55 5.22 11.36 0.0 0.0 4.73 0.0 2.95 0.0 0.0 0.0 82.1376 2.575
72.08 0.0 0.0 5.44 11.76 0.0 0.0 5.34 0.0 3.62 0.0 0.0 0.0 83.8902 2.619
72.39 0.0 0.0 5.34 11.74 0.0 0.0 5.14 0.0 4.02 0.0 0.0 0.0 83.5935 2.62
74.05 0.0 0.0 4.73 12.03 0.0 0.0 4.34 0.0 3.53 0.0 0.0 0.0 82.6689 2.58
72.3 0.0 0.0 5.68 11.58 0.0 0.0 4.97 0.0 4.04 0.0 0.0 0.0 83.3934 2.625
70.77 0.0 1.06 5.34 11.9 0.0 0.0 6.0 0.0 2.87 0.0 0.0 0.0 83.7384 2.603
72.74 0.0 0.0 5.25 11.38 0.0 0.0 5.18 0.0 5.26 0.0 0.0 0.0 82.4826 2.63
71.96 0.0 0.0 5.23 12.02 0.0 0.0 4.98 0.0 3.49 0.0 0.0 0.0 84.1938 2.616
71.74 0.0 0.0 5.48 11.37 0.0 0.0 5.83 0.0 4.32 0.0 0.0 0.0 83.6211 2.637
73.74 0.0 0.0 4.9 11.82 0.0 0.0 4.54 0.0 3.62 0.0 0.0 0.0 83.1243 2.59
72.5 0.0 0.0 5.33 11.87 0.0 0.0 4.91 0.0 3.87 0.0 0.0 0.0 83.8074 2.601
65.3 16.07 0.47 2.35 12.48 1.47 0.0 1.64 0.0 0.0 0.0 0.0 0.0 72.0 2.47
64.38 15.76 0.47 1.16 11.94 1.38 0.0 4.69 0.0 0.0 0.0 0.0 0.0 72.0 2.47
65.73 15.82 0.47 0.0 11.47 1.45 0.0 4.84 0.0 0.0 0.0 0.0 0.0 71.0 2.45
62.75 16.26 0.93 0.0 13.39 0.0 0.0 6.45 0.0 0.0 0.0 0.0 0.0 72.0 2.46
61.7 17.31 0.93 0.0 13.39 0.0 0.0 6.45 0.0 0.0 0.0 0.0 0.0 72.0 2.47
66.6 16.41 0.0 0.0 13.51 0.0 0.0 3.26 0.0 0.0 0.0 0.0 0.0 70.0 2.44
64.65 17.39 0.94 0.0 13.54 0.0 0.0 3.26 0.0 0.0 0.0 0.0 0.0 70.0 2.45
63.65 0.05 0.0 13.9 9.52 0.06 1.5 9.6 0.0 0.0 0.4 0.0 0.0 91.6 2.62
64.72 0.2 0.0 8.66 11.15 0.06 1.33 11.52 0.0 0.0 0.56 0.0 0.0 91.5 2.65
66.56 0.19 0.0 6.45 9.41 0.06 1.55 13.2 0.0 0.0 0.47 0.0 0.0 89.5 2.65
62.31 0.17 0.0 7.12 10.64 0.07 0.93 16.93 0.0 0.0 0.48 0.0 0.0 94.1 2.65
66.88 0.02 0.0 1.17 13.82 0.08 0.0 16.36 0.0 0.0 0.69 0.0 0.0 91.6 2.58
63.11 0.04 0.0 6.11 11.33 0.07 1.67 15.94 0.0 0.0 0.48 0.0 0.0 92.8 2.63
62.49 0.04 0.0 4.94 10.6 0.07 1.66 16.59 0.0 0.0 1.67 0.0 0.0 92.4 2.66
65.66 0.04 0.0 4.91 9.91 0.06 1.65 16.49 0.0 0.0 0.41 0.0 0.0 91.4 2.6
76.11 0.0 5.27 0.0 0.0 13.25 0.0 0.0 0.0 5.27 0.0 0.0 0.0 64.6461 2.615
76.11 0.0 5.27 0.0 0.0 13.25 0.0 0.0 0.0 2.64 0.0 0.0 0.0 66.5022 2.574
76.11 1.0 5.27 0.0 0.0 12.25 0.0 0.0 0.0 5.27 0.0 0.0 0.0 66.5781 2.61
74.11 0.0 5.26 2.64 2.0 13.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.9305 2.494
63.13 0.0 16.55 8.12 8.45 0.0 0.0 2.54 0.0 0.0 0.0 0.0 0.0 66.378 2.351
62.21 0.0 16.32 8.88 8.23 0.0 0.0 3.56 0.0 0.0 0.0 0.0 0.0 68.1513 2.359
60.86 0.0 16.05 11.31 7.17 0.0 0.0 3.01 0.0 0.0 0.0 0.0 0.0 71.0631 2.41
64.63 0.0 16.29 8.18 7.49 0.0 0.0 2.2 0.0 0.0 0.0 0.0 0.0 65.7777 2.344
63.04 0.0 16.0 7.59 7.34 0.0 0.0 4.62 0.0 0.0 0.0 0.0 0.0 67.9788 2.362
61.15 0.0 15.94 9.62 9.32 0.0 0.0 2.57 0.0 0.0 0.0 0.0 0.0 69.4071 2.388
68.5 0.0 1.3 4.2 13.0 0.0 0.0 11.0 0.0 0.0 0.0 0.0 0.0 88.0 2.59
67.6 0.0 1.3 8.4 12.6 0.0 0.0 8.2 0.0 0.0 0.0 0.0 0.0 88.0 2.59
68.8 0.0 0.5 9.0 12.2 0.0 0.0 8.9 0.0 0.0 0.0 0.0 0.0 88.0 2.59
60.85 0.66 0.0 16.52 9.27 0.06 1.25 10.75 0.0 0.0 0.5 0.0 0.0 85.6 2.584
83.15 3.53 11.32 0.02 1.54 0.42 0.0 0.0 0.0 0.008093 0.0 0.0 0.0 63.1 2.22
73.5 14.33 0.0 11.06 0.86 0.006402 0.0 0.12 0.0 0.003933 0.0 0.0 0.0 73.1 2.49
68.43 11.8 9.6 3.57 4.96 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 76.0 2.4
68.34 11.87 9.58 3.59 4.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7 75.0 2.4
67.29 6.37 19.67 0.0 4.0 1.28 0.0 0.0 0.0 0.0 0.0001594 0.0 0.0 56.0 2.3
66.0 15.0 0.0 0.0 11.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 72.0 2.45
68.0 14.0 0.0 0.0 10.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 72.0 2.44
68.0 11.0 0.0 0.0 11.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 75.0 2.44
63.7 15.9 0.0 0.0 11.4 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 75.0 2.49
64.0 14.0 0.0 0.0 12.0 0.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 75.0 2.48
66.26 0.0 0.0 10.51 12.24 0.0 0.0 10.89 0.0 0.0 0.0 0.0 0.0 91.0 2.55
61.52 0.0 0.0 11.01 12.05 0.0 0.0 15.32 0.0 0.0 0.0 0.0 0.0 95.3 2.6
65.63 0.0 0.0 10.4 15.82 0.0 0.0 8.04 0.0 0.0 0.0 0.0 0.0 92.2 2.54
65.7 0.0 0.9 10.42 12.13 0.0 0.0 10.75 0.0 0.0 0.0 0.0 0.0 89.5 2.53
48.05 0.0 0.0 0.0 23.29 0.0 0.0 28.66 0.0 0.0 0.0 0.0 0.0 104.9 2.692
46.93 0.0 0.0 5.47 18.64 0.0 6.15 22.81 0.0 0.0 0.0 0.0 0.0 99.9 2.66
54.18 0.0 0.0 0.0 16.87 0.0 0.0 28.95 0.0 0.0 0.0 0.0 0.0 98.3 2.641
44.42 3.23 0.0 17.85 22.91 0.0 0.0 11.59 0.0 0.0 0.0 0.0 0.0 90.9 2.704
53.76 0.0 0.0 17.28 17.74 0.0 0.0 11.22 0.0 0.0 0.0 0.0 0.0 91.0 2.675
44.78 5.43 0.0 29.99 19.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 87.1 2.719
54.63 0.0 0.0 29.27 16.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 84.9 2.699
65.19 9.82 0.14 0.67 11.13 0.05 10.93 0.0 0.0 0.0 0.0 0.0 0.05 83.3 2.4884
65.73 8.32 0.55 1.37 11.12 0.07 10.34 0.0 0.0 0.0 0.0 0.0 0.12 83.3 2.4884
68.85 4.96 0.0 2.05 9.96 0.99 7.98 5.1 0.0 0.0 0.0 0.0 0.0 82.62 2.434
62.62 11.22 0.0 3.03 6.8 0.23 12.47 1.9 0.0 0.0 0.0 0.0 0.0 84.56 2.524
66.05 10.01 0.0 3.0 8.13 0.0 10.01 0.0 0.0 0.0 0.0 0.0 0.0 84.51 2.527
66.49 11.6 0.0 2.51 9.38 1.23 6.37 0.04 0.0 0.0 0.01 0.0 0.0 81.29 2.519
67.2 13.31 0.0 1.09 10.15 0.27 5.23 1.75 0.0 0.0 0.0 0.0 0.0 78.57 2.473
65.15 11.22 0.0 1.88 11.2 0.26 7.96 1.21 0.0 0.0 0.01 0.0 0.0 80.68 2.485
66.22 0.26 7.74 1.64 7.32 0.08 0.0 15.42 0.0 0.0 0.11 0.0 0.0 71.6 2.41
70.8 0.0 3.0 5.64 12.25 0.0 0.0 3.69 0.0 1.91 0.0 0.0 0.0 81.1 2.551
71.02 0.0 2.0 5.11 12.62 0.0 0.0 4.24 0.0 3.69 0.0 0.0 0.0 82.4 2.59
71.17 0.0 1.92 5.17 12.55 0.0 0.0 3.94 0.0 3.89 0.0 0.0 0.0 81.9 2.594
70.44 0.0 4.09 5.14 12.21 0.0 0.0 3.67 0.0 3.13 0.0 0.0 0.0 79.6 2.548
70.22 0.0 3.6 5.37 12.06 0.0 0.0 3.86 0.0 3.54 0.0 0.0 0.0 79.8 2.571
70.39 0.0 3.5 5.57 11.77 0.0 0.0 3.99 0.0 3.42 0.0 0.0 0.0 80.4 2.57
69.83 0.0 1.79 6.15 11.33 0.0 0.0 5.82 0.0 4.58 0.0 0.0 0.0 83.0 2.626
71.05 0.0 0.95 5.81 11.61 0.0 0.0 5.28 0.0 4.28 0.0 0.0 0.0 82.9 2.624
69.0 0.0 2.29 6.31 11.61 0.0 0.0 6.01 0.0 3.6 0.0 0.0 0.0 83.0 2.609
67.45 0.0 0.0 0.0 11.83 0.0 6.06 14.66 0.0 0.0 0.0 0.0 0.0 87.699 2.459
69.53 0.0 0.0 0.0 13.45 0.0 0.0 17.02 0.0 0.0 0.0 0.0 0.0 89.424 2.481
69.18 0.0 0.0 0.0 12.05 0.0 4.08 14.69 0.0 0.0 0.0 0.0 0.0 87.975 2.452
64.5 13.7 5.1 0.0 14.4 0.0 0.0 2.3 0.0 0.0 0.0 0.0 0.0 68.5 2.394
60.0 15.0 10.0 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 70.0 2.36
67.0 14.0 5.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 67.0 2.4
60.08 16.91 6.1 0.0 16.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.4 2.4028
60.22 16.85 6.08 0.0 16.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65.4 2.403
72.3 13.8 0.0 0.0 6.0 0.0 0.0 7.9 0.0 0.0 0.0 0.0 0.0 71.2 2.412
73.0 12.0 0.0 0.0 5.0 2.0 0.0 4.0 0.0 4.0 0.0 0.0 0.0 69.8 2.563
67.3 17.0 0.0 0.0 9.0 2.0 0.0 4.7 0.0 0.0 0.0 0.0 0.0 69.8 2.456
67.8 16.0 0.0 0.0 8.0 1.5 0.0 3.6 0.0 3.1 0.0 0.0 0.0 70.1 2.467
75.0 15.0 0.0 0.0 2.0 2.0 0.0 6.0 0.0 0.0 0.0 0.0 0.0 67.0 2.411
74.3 18.0 0.0 0.0 5.8 0.0 0.0 1.5 0.0 0.4 0.0 0.0 0.0 67.9 2.43
74.0 17.5 0.0 0.0 7.0 1.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 68.3 2.418
75.0 14.0 0.0 0.0 2.0 2.0 0.0 4.0 0.0 0.0 0.0 0.0 3.0 68.5 2.454
69.05 0.0 3.88 9.39 12.24 0.0 0.0 1.67 0.0 1.1 0.004223 0.0 0.0 79.0 2.5
68.67 0.0 5.15 8.7 12.61 0.0 0.0 1.34 0.0 1.1 0.008467 0.0 0.0 77.0 2.49
68.23 0.0 3.89 9.43 12.97 0.0 0.0 1.68 0.0 1.11 0.004243 0.0 0.0 79.0 2.52
67.3 0.0 3.91 9.45 14.33 0.0 0.0 1.69 0.0 1.11 0.00851 0.0 0.0 77.0 2.53
67.37 13.97 3.39 0.0 12.74 0.0 0.0 2.44 0.0 0.0 0.0 0.0 0.0 68.0 2.4
64.82 14.0 4.66 0.0 13.97 0.0 0.0 2.46 0.0 0.0 0.0 0.0 0.0 67.0 2.4
65.68 0.0 5.5 6.31 12.44 0.0 0.0 7.26 0.0 0.03 0.0 0.0 0.0 83.5 2.51
57.28 13.64 11.13 0.0 7.82 3.71 0.0 6.42 0.0 0.0 0.0 0.0 0.0 72.8 2.44
54.56 13.81 11.51 0.0 9.91 4.0 0.0 6.21 0.0 0.0 0.0 0.0 0.0 72.0 2.44
52.66 13.81 11.21 0.0 11.91 4.1 0.0 6.31 0.0 0.0 0.0 0.0 0.0 70.5 2.44
50.36 13.91 11.11 0.0 14.01 4.3 0.0 6.31 0.0 0.0 0.0 0.0 0.0 69.8 2.43
48.75 13.21 11.21 0.0 16.12 4.5 0.0 6.21 0.0 0.0 0.0 0.0 0.0 68.2 2.43
44.19 14.03 11.52 0.0 19.74 4.31 0.0 6.21 0.0 0.0 0.0 0.0 0.0 67.5 2.43
55.91 13.23 4.21 0.0 15.93 4.61 0.0 6.11 0.0 0.0 0.0 0.0 0.0 72.0 2.45
54.11 13.23 6.11 0.0 15.93 4.61 0.0 6.01 0.0 0.0 0.0 0.0 0.0 70.3 2.45
51.9 13.3 8.0 0.0 16.0 4.7 0.0 6.1 0.0 0.0 0.0 0.0 0.0 68.8 2.44
50.1 13.33 9.92 0.0 15.93 4.61 0.0 6.11 0.0 0.0 0.0 0.0 0.0 67.6 2.43
48.6 13.15 11.45 0.0 16.06 4.52 0.0 6.22 0.0 0.0 0.0 0.0 0.0 66.5 2.42
46.69 13.33 13.33 0.0 16.13 4.41 0.0 6.11 0.0 0.0 0.0 0.0 0.0 65.2 2.41
45.23 13.14 15.05 0.0 16.15 4.31 0.0 6.12 0.0 0.0 0.0 0.0 0.0 64.1 2.4
52.85 9.11 11.31 0.0 16.02 4.5 0.0 6.21 0.0 0.0 0.0 0.0 0.0 66.8 2.39
51.05 10.91 11.21 0.0 16.12 4.5 0.0 6.21 0.0 0.0 0.0 0.0 0.0 66.5 2.41
48.45 13.31 11.51 0.0 16.02 4.6 0.0 6.11 0.0 0.0 0.0 0.0 0.0 67.3 2.42
45.34 15.52 11.71 0.0 16.22 4.6 0.0 6.61 0.0 0.0 0.0 0.0 0.0 69.1 2.44
44.64 17.22 11.81 0.0 15.92 4.2 0.0 6.21 0.0 0.0 0.0 0.0 0.0 69.2 2.45
43.33 18.96 11.13 0.0 16.25 4.11 0.0 6.22 0.0 0.0 0.0 0.0 0.0 69.3 2.46
42.29 20.84 10.22 0.0 16.53 3.71 0.0 6.41 0.0 0.0 0.0 0.0 0.0 69.7 2.47
53.36 13.14 10.83 0.0 15.75 0.9 0.0 6.02 0.0 0.0 0.0 0.0 0.0 66.7 2.4
51.1 12.93 11.22 0.0 15.93 2.71 0.0 6.11 0.0 0.0 0.0 0.0 0.0 66.3 2.41
41.94 14.61 12.31 0.0 17.42 6.51 0.0 7.21 0.0 0.0 0.0 0.0 0.0 67.0 2.44
44.39 13.33 11.82 0.0 16.33 7.72 0.0 6.41 0.0 0.0 0.0 0.0 0.0 66.7 2.44
42.89 13.33 11.62 0.0 16.33 9.42 0.0 6.41 0.0 0.0 0.0 0.0 0.0 66.4 2.45
41.74 13.31 11.11 0.0 16.62 10.91 0.0 6.31 0.0 0.0 0.0 0.0 0.0 65.9 2.46
52.2 13.1 11.4 0.0 16.1 4.6 0.0 2.6 0.0 0.0 0.0 0.0 0.0 65.4 2.4
49.4 13.53 11.72 0.0 15.83 4.91 0.0 4.61 0.0 0.0 0.0 0.0 0.0 66.6 2.42
48.85 13.11 11.11 0.0 16.22 4.5 0.0 6.21 0.0 0.0 0.0 0.0 0.0 67.9 2.42
47.45 13.01 11.11 0.0 16.22 4.4 0.0 7.81 0.0 0.0 0.0 0.0 0.0 68.8 2.43
45.55 13.21 10.91 0.0 16.32 4.3 0.0 9.71 0.0 0.0 0.0 0.0 0.0 70.1 2.44
43.89 13.03 10.82 0.0 16.33 4.21 0.0 11.72 0.0 0.0 0.0 0.0 0.0 71.1 2.46
42.33 13.04 10.63 0.0 16.35 4.01 0.0 13.64 0.0 0.0 0.0 0.0 0.0 72.0 2.47
50.0 0.0 0.0 0.0 25.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 88.9 2.431
50.0 25.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 73.9 2.494
50.0 0.0 0.0 0.0 25.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 71.2 2.463
50.0 0.0 0.0 0.0 25.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 105.2 2.678
50.0 0.0 0.0 25.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 92.6 2.69
83.13 10.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.52 0.0 0.0 71.0 2.405
81.12 8.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.29 0.0 0.0 75.3 2.423
